,CADENA,ESTADO,SITUACION
5771,115.160.156.91:80,NO USO,NUEVO
5772,115.178.27.125:8080,NO USO,NUEVO
5773,115.178.97.189:23500,NO USO,NUEVO
5774,115.231.5.230:44524,NO USO,NUEVO
5775,115.28.167.84:1080,NO USO,NUEVO
5776,115.78.121.163:3128,NO USO,NUEVO
5777,115.78.13.133:8080,NO USO,NUEVO
5778,115.79.208.56:38351,NO USO,NUEVO
5779,115.79.24.188:59970,NO USO,NUEVO
5780,115.79.31.73:8080,NO USO,NUEVO
5781,115.79.63.188:8081,NO USO,NUEVO
5782,115.85.65.146:39736,NO USO,NUEVO
5783,115.85.65.94:8080,NO USO,NUEVO
5784,115.85.83.197:8080,NO USO,NUEVO
5785,115.85.89.30:8080,NO USO,NUEVO
5786,116.0.5.66:33006,NO USO,NUEVO
5787,116.105.225.104:9090,NO USO,NUEVO
5788,116.196.81.58:3128,NO USO,NUEVO
5789,116.196.90.176:3128,NO USO,NUEVO
5790,116.197.131.74:8080,NO USO,NUEVO
5791,116.204.252.149:8080,NO USO,NUEVO
5792,116.209.52.127:9999,NO USO,NUEVO
5793,116.209.52.140:9999,NO USO,NUEVO
5794,116.209.52.159:9999,NO USO,NUEVO
5795,116.209.52.174:9999,NO USO,NUEVO
5796,116.209.52.191:9999,NO USO,NUEVO
5797,116.209.52.240:9999,NO USO,NUEVO
5798,116.209.52.246:9999,NO USO,NUEVO
5799,116.209.52.252:9999,NO USO,NUEVO
5800,116.209.52.253:9999,NO USO,NUEVO
5801,116.209.52.36:9999,NO USO,NUEVO
5802,116.209.52.49:9999,NO USO,NUEVO
5803,116.209.52.58:9999,NO USO,NUEVO
5804,116.209.52.7:9999,NO USO,NUEVO
5805,116.209.52.70:9999,NO USO,NUEVO
5806,116.209.52.83:9999,NO USO,NUEVO
5807,116.209.53.155:9999,NO USO,NUEVO
5808,116.209.53.166:9999,NO USO,NUEVO
5809,116.209.53.177:9999,NO USO,NUEVO
5810,116.209.53.203:9999,NO USO,NUEVO
5811,116.209.53.209:9999,NO USO,NUEVO
5812,116.209.53.210:9999,NO USO,NUEVO
5813,116.209.53.214:9999,NO USO,NUEVO
5814,116.209.53.224:9999,NO USO,NUEVO
5815,116.209.53.243:9999,NO USO,NUEVO
5816,116.209.53.64:9999,NO USO,NUEVO
5817,116.209.53.65:9999,NO USO,NUEVO
5818,116.209.53.66:9999,NO USO,NUEVO
5819,116.209.53.73:9999,NO USO,NUEVO
5820,116.209.53.82:9999,NO USO,NUEVO
5821,116.209.54.106:9999,NO USO,NUEVO
5822,116.209.54.108:9999,NO USO,NUEVO
5823,116.209.54.115:9999,NO USO,NUEVO
5824,116.209.54.147:9999,NO USO,NUEVO
5825,116.209.54.174:9999,NO USO,NUEVO
5826,116.209.54.175:9999,NO USO,NUEVO
5827,116.209.54.194:9999,NO USO,NUEVO
5828,116.209.54.204:9999,NO USO,NUEVO
5829,116.209.54.27:9999,NO USO,NUEVO
5830,116.209.54.30:9999,NO USO,NUEVO
5831,116.209.54.31:9999,NO USO,NUEVO
5832,116.209.54.32:9999,NO USO,NUEVO
5833,116.209.54.35:9999,NO USO,NUEVO
5834,116.209.54.58:9999,NO USO,NUEVO
5835,116.209.55.100:9999,NO USO,NUEVO
5836,116.209.55.108:9999,NO USO,NUEVO
5837,116.209.55.137:9999,NO USO,NUEVO
5838,116.209.55.141:9999,NO USO,NUEVO
5839,116.209.55.143:9999,NO USO,NUEVO
5840,116.209.55.148:9999,NO USO,NUEVO
5841,116.209.55.173:9999,NO USO,NUEVO
5842,116.209.55.18:9999,NO USO,NUEVO
5843,116.209.55.183:9999,NO USO,NUEVO
5844,116.209.55.184:9999,NO USO,NUEVO
5845,116.209.55.202:9999,NO USO,NUEVO
5846,116.209.55.218:9999,NO USO,NUEVO
5847,116.209.55.219:9999,NO USO,NUEVO
5848,116.209.55.237:9999,NO USO,NUEVO
5849,116.209.55.24:9999,NO USO,NUEVO
5850,116.209.55.244:9999,NO USO,NUEVO
5851,116.209.55.254:9999,NO USO,NUEVO
5852,116.209.55.33:9999,NO USO,NUEVO
5853,116.209.55.53:9999,NO USO,NUEVO
5854,116.209.55.67:9999,NO USO,NUEVO
5855,116.209.55.86:9999,NO USO,NUEVO
5856,116.209.56.111:9999,NO USO,NUEVO
5857,116.209.56.16:9999,NO USO,NUEVO
5858,116.209.56.175:9999,NO USO,NUEVO
5859,116.209.56.186:9999,NO USO,NUEVO
5860,116.209.56.41:9999,NO USO,NUEVO
5861,116.209.56.44:9999,NO USO,NUEVO
5862,116.209.56.62:9999,NO USO,NUEVO
5863,116.209.56.63:9999,NO USO,NUEVO
5864,116.209.56.68:9999,NO USO,NUEVO
5865,116.209.56.70:9999,NO USO,NUEVO
5866,116.209.57.124:9999,NO USO,NUEVO
5867,116.209.57.152:9999,NO USO,NUEVO
5868,116.209.57.184:9999,NO USO,NUEVO
5869,116.209.57.2:9999,NO USO,NUEVO
5870,116.209.57.203:9999,NO USO,NUEVO
5871,116.209.57.225:9999,NO USO,NUEVO
5872,116.209.57.26:9999,NO USO,NUEVO
5873,116.209.57.35:9999,NO USO,NUEVO
5874,116.209.57.55:9999,NO USO,NUEVO
5875,116.209.57.82:9999,NO USO,NUEVO
5876,116.209.57.87:9999,NO USO,NUEVO
5877,116.209.57.88:9999,NO USO,NUEVO
5878,116.209.58.122:9999,NO USO,NUEVO
5879,116.209.58.128:9999,NO USO,NUEVO
5880,116.209.58.132:9999,NO USO,NUEVO
5881,116.209.58.189:9999,NO USO,NUEVO
5882,116.209.58.198:9999,NO USO,NUEVO
5883,116.209.58.237:9999,NO USO,NUEVO
5884,116.209.58.59:9999,NO USO,NUEVO
5885,116.209.59.11:9999,NO USO,NUEVO
5886,116.209.59.113:9999,NO USO,NUEVO
5887,116.209.59.17:9999,NO USO,NUEVO
5888,116.209.59.204:9999,NO USO,NUEVO
5889,116.209.59.227:9999,NO USO,NUEVO
5890,116.209.59.27:9999,NO USO,NUEVO
5891,116.212.128.78:23500,NO USO,NUEVO
5892,116.212.129.130:8080,NO USO,NUEVO
5893,116.212.129.58:52502,NO USO,NUEVO
5894,116.212.131.166:8080,NO USO,NUEVO
5895,116.212.140.111:8080,NO USO,NUEVO
5896,116.212.150.7:34295,NO USO,NUEVO
5897,116.212.158.110:8080,NO USO,NUEVO
5898,116.212.159.2:8080,NO USO,NUEVO
5899,116.254.101.16:80,NO USO,NUEVO
5900,116.37.58.230:3128,NO USO,NUEVO
5901,116.62.146.131:1080,NO USO,NUEVO
5902,116.66.197.167:8080,NO USO,NUEVO
5903,116.66.197.228:8080,NO USO,NUEVO
5904,116.68.119.130:63141,NO USO,NUEVO
5905,116.68.160.114:8080,NO USO,NUEVO
5906,116.68.192.62:55133,NO USO,NUEVO
5907,116.90.236.126:31284,NO USO,NUEVO
5908,117.102.65.235:8080,NO USO,NUEVO
5909,117.186.214.74:9999,NO USO,NUEVO
5910,117.196.228.102:8080,NO USO,NUEVO
5911,117.196.231.201:37769,NO USO,NUEVO
5912,117.196.235.134:46582,NO USO,NUEVO
5913,117.197.127.98:8080,NO USO,NUEVO
5914,117.2.121.203:8080,NO USO,NUEVO
5915,117.2.121.41:8080,NO USO,NUEVO
5916,117.2.17.21:8080,NO USO,NUEVO
5917,117.2.17.26:53281,NO USO,NUEVO
5918,117.20.54.20:80,NO USO,NUEVO
5919,117.206.149.104:8080,NO USO,NUEVO
5920,117.206.149.127:8080,NO USO,NUEVO
5921,117.206.149.207:8080,NO USO,NUEVO
5922,117.206.151.38:8080,NO USO,NUEVO
5923,117.206.155.158:8080,NO USO,NUEVO
5924,117.211.166.214:3128,NO USO,NUEVO
5925,117.212.92.211:8080,NO USO,NUEVO
5926,117.218.112.48:63141,NO USO,NUEVO
5927,117.232.103.242:56594,NO USO,NUEVO
5928,117.239.38.81:51819,NO USO,NUEVO
5929,117.240.151.237:39376,NO USO,NUEVO
5930,117.240.59.115:36127,NO USO,NUEVO
5931,117.242.188.82:8080,NO USO,NUEVO
5932,117.242.188.84:8080,NO USO,NUEVO
5933,117.242.37.246:8080,NO USO,NUEVO
5934,117.242.38.147:8080,NO USO,NUEVO
5935,117.242.38.84:8080,NO USO,NUEVO
5936,117.244.15.243:3128,NO USO,NUEVO
5937,117.245.139.4:8080,NO USO,NUEVO
5938,117.247.254.67:3128,NO USO,NUEVO
5939,117.247.92.104:3128,NO USO,NUEVO
5940,117.252.64.237:8080,NO USO,NUEVO
5941,117.252.67.125:8080,NO USO,NUEVO
5942,117.252.70.230:8080,NO USO,NUEVO
5943,117.254.216.64:8080,NO USO,NUEVO
5944,117.254.217.72:23500,NO USO,NUEVO
5945,117.254.218.189:8080,NO USO,NUEVO
5946,117.54.13.174:34190,NO USO,NUEVO
5947,117.54.200.194:8888,NO USO,NUEVO
5948,117.58.241.222:59905,NO USO,NUEVO
5949,117.58.241.68:8080,NO USO,NUEVO
5950,117.58.243.244:52636,NO USO,NUEVO
5951,117.58.245.114:59905,NO USO,NUEVO
5952,117.58.245.66:59905,NO USO,NUEVO
5953,117.58.247.25:8080,NO USO,NUEVO
5954,117.7.230.113:443,NO USO,NUEVO
5955,118.136.140.243:8080,NO USO,NUEVO
5956,118.140.151.98:3128,NO USO,NUEVO
5957,118.143.215.239:80,NO USO,NUEVO
5958,118.171.220.3:3128,NO USO,NUEVO
5959,118.172.181.147:34388,NO USO,NUEVO
5960,118.172.201.132:37627,NO USO,NUEVO
5961,118.172.201.141:47923,NO USO,NUEVO
5962,118.172.201.145:36261,NO USO,NUEVO
5963,118.172.201.34:49018,NO USO,NUEVO
5964,118.172.201.94:40418,NO USO,NUEVO
5965,118.172.211.183:30198,NO USO,NUEVO
5966,118.172.211.37:58728,NO USO,NUEVO
5967,118.172.51.110:36552,NO USO,NUEVO
5968,118.173.232.160:39079,NO USO,NUEVO
5969,118.173.232.171:33781,NO USO,NUEVO
5970,118.173.232.64:32241,NO USO,NUEVO
5971,118.173.232.74:38905,NO USO,NUEVO
5972,118.173.232.98:39598,NO USO,NUEVO
5973,118.173.232.99:36931,NO USO,NUEVO
5974,118.173.233.134:46755,NO USO,NUEVO
5975,118.173.233.149:45160,NO USO,NUEVO
5976,118.173.233.150:35963,NO USO,NUEVO
5977,118.173.233.152:41245,NO USO,NUEVO
5978,118.174.131.241:41987,NO USO,NUEVO
5979,118.174.196.112:35038,NO USO,NUEVO
5980,118.174.196.39:52226,NO USO,NUEVO
5981,118.174.211.222:3128,NO USO,NUEVO
5982,118.174.211.222:8080,NO USO,NUEVO
5983,118.174.211.222:81,NO USO,NUEVO
5984,118.174.220.11:60148,NO USO,NUEVO
5985,118.174.220.116:45178,NO USO,NUEVO
5986,118.174.220.133:50616,NO USO,NUEVO
5987,118.174.220.138:48071,NO USO,NUEVO
5988,118.174.220.166:33842,NO USO,NUEVO
5989,118.174.220.32:51399,NO USO,NUEVO
5990,118.174.220.36:33234,NO USO,NUEVO
5991,118.174.220.55:34485,NO USO,NUEVO
5992,118.174.220.68:44837,NO USO,NUEVO
5993,118.174.232.181:8080,NO USO,NUEVO
5994,118.174.232.209:8080,NO USO,NUEVO
5995,118.174.232.212:8080,NO USO,NUEVO
5996,118.174.232.38:56797,NO USO,NUEVO
5997,118.174.232.4:50660,NO USO,NUEVO
5998,118.174.232.44:38093,NO USO,NUEVO
5999,118.174.233.102:55819,NO USO,NUEVO
6000,118.174.233.110:47713,NO USO,NUEVO
6001,118.174.233.23:30895,NO USO,NUEVO
6002,118.174.233.25:52163,NO USO,NUEVO
6003,118.174.233.41:41469,NO USO,NUEVO
6004,118.174.233.45:44061,NO USO,NUEVO
6005,118.174.233.66:48902,NO USO,NUEVO
6006,118.174.233.78:52655,NO USO,NUEVO
6007,118.174.233.8:50948,NO USO,NUEVO
6008,118.174.233.90:59645,NO USO,NUEVO
6009,118.174.234.21:56768,NO USO,NUEVO
6010,118.174.234.41:44329,NO USO,NUEVO
6011,118.174.234.80:48879,NO USO,NUEVO
6012,118.174.64.219:8080,NO USO,NUEVO
6013,118.174.65.118:33339,NO USO,NUEVO
6014,118.174.65.131:48082,NO USO,NUEVO
6015,118.174.65.140:35803,NO USO,NUEVO
6016,118.174.65.177:8080,NO USO,NUEVO
6017,118.175.136.198:31321,NO USO,NUEVO
6018,118.175.176.118:61297,NO USO,NUEVO
6019,118.175.176.123:59584,NO USO,NUEVO
6020,118.175.176.136:44326,NO USO,NUEVO
6021,118.175.207.182:53967,NO USO,NUEVO
6022,118.175.207.183:42517,NO USO,NUEVO
6023,118.175.207.205:61293,NO USO,NUEVO
6024,118.175.207.213:48726,NO USO,NUEVO
6025,118.175.207.215:43557,NO USO,NUEVO
6026,118.175.207.218:8080,NO USO,NUEVO
6027,118.175.207.84:8080,NO USO,NUEVO
6028,118.175.226.30:44552,NO USO,NUEVO
6029,118.175.244.91:48044,NO USO,NUEVO
6030,118.175.31.64:42931,NO USO,NUEVO
6031,118.175.31.65:42931,NO USO,NUEVO
6032,118.175.31.66:42931,NO USO,NUEVO
6033,118.175.31.67:42931,NO USO,NUEVO
6034,118.175.93.103:42759,NO USO,NUEVO
6035,118.175.93.105:38819,NO USO,NUEVO
6036,118.175.93.112:52693,NO USO,NUEVO
6037,118.175.93.144:37774,NO USO,NUEVO
6038,118.175.93.157:49498,NO USO,NUEVO
6039,118.175.93.158:48962,NO USO,NUEVO
6040,118.175.93.171:32866,NO USO,NUEVO
6041,118.175.93.182:39210,NO USO,NUEVO
6042,118.175.93.28:45237,NO USO,NUEVO
6043,118.175.93.68:34152,NO USO,NUEVO
6044,118.175.93.71:46213,NO USO,NUEVO
6045,118.175.93.73:59897,NO USO,NUEVO
6046,118.175.93.74:47640,NO USO,NUEVO
6047,118.175.93.86:46132,NO USO,NUEVO
6048,118.175.93.90:50459,NO USO,NUEVO
6049,118.190.94.224:9001,NO USO,NUEVO
6050,118.190.94.254:9001,NO USO,NUEVO
6051,118.190.95.35:9001,NO USO,NUEVO
6052,118.190.95.43:9001,NO USO,NUEVO
6053,118.216.130.216:3128,NO USO,NUEVO
6054,118.25.103.159:1080,NO USO,NUEVO
6055,118.25.104.254:1080,NO USO,NUEVO
6056,118.25.229.21:1080,NO USO,NUEVO
6057,118.27.31.97:3128,NO USO,NUEVO
6058,118.70.12.171:53281,NO USO,NUEVO
6059,118.70.185.14:8080,NO USO,NUEVO
6060,118.70.79.122:8080,NO USO,NUEVO
6061,118.70.79.123:8080,NO USO,NUEVO
6062,118.89.150.177:1080,NO USO,NUEVO
6063,118.89.55.154:3128,NO USO,NUEVO
6064,118.97.151.130:9090,NO USO,NUEVO
6065,118.97.169.170:3128,NO USO,NUEVO
6066,118.97.47.248:53281,NO USO,NUEVO
6067,118.97.47.249:53281,NO USO,NUEVO
6068,118.97.74.2:37961,NO USO,NUEVO
6069,118.99.105.226:8080,NO USO,NUEVO
6070,118.99.97.54:63141,NO USO,NUEVO
6071,119.102.173.137:9999,NO USO,NUEVO
6072,119.102.173.245:9999,NO USO,NUEVO
6073,119.110.204.62:80,NO USO,NUEVO
6074,119.110.204.62:8080,NO USO,NUEVO
6075,119.15.103.114:38341,NO USO,NUEVO
6076,119.15.155.158:8080,NO USO,NUEVO
6077,119.15.155.41:8080,NO USO,NUEVO
6078,119.15.90.178:8080,NO USO,NUEVO
6079,119.15.95.150:8080,NO USO,NUEVO
6080,119.161.99.25:81,NO USO,NUEVO
6081,119.161.99.25:83,NO USO,NUEVO
6082,119.176.85.226:9999,NO USO,NUEVO
6083,119.18.147.210:58154,NO USO,NUEVO
6084,119.2.47.12:8181,NO USO,NUEVO
6085,119.23.175.107:1086,NO USO,NUEVO
6086,119.23.203.100:3128,NO USO,NUEVO
6087,119.235.26.18:8080,NO USO,NUEVO
6088,119.235.27.118:8080,NO USO,NUEVO
6089,119.252.162.90:3128,NO USO,NUEVO
6090,119.252.175.38:4550,NO USO,NUEVO
6091,119.254.67.229:808,NO USO,NUEVO
6092,119.28.118.116:1080,NO USO,NUEVO
6093,119.28.182.246:443,NO USO,NUEVO
6094,119.29.110.198:1080,NO USO,NUEVO
6095,119.42.152.181:23500,NO USO,NUEVO
6096,119.42.76.31:8080,NO USO,NUEVO
6097,119.42.95.202:80,NO USO,NUEVO
6098,119.82.249.4:35399,NO USO,NUEVO
6099,119.82.252.122:36182,NO USO,NUEVO
6100,119.82.252.25:58303,NO USO,NUEVO
6101,119.82.252.29:55235,NO USO,NUEVO
6102,119.82.252.75:53722,NO USO,NUEVO
6103,119.82.252.76:46980,NO USO,NUEVO
6104,119.82.252.90:33367,NO USO,NUEVO
6105,119.82.253.200:58341,NO USO,NUEVO
6106,119.82.253.210:52734,NO USO,NUEVO
6107,119.82.253.90:58965,NO USO,NUEVO
6108,119.92.91.185:8080,NO USO,NUEVO
6109,119.93.234.41:41731,NO USO,NUEVO
6110,119.93.235.205:41731,NO USO,NUEVO
6111,12.106.88.164:8080,NO USO,NUEVO
6112,12.189.125.89:31442,NO USO,NUEVO
6113,12.218.209.130:53281,NO USO,NUEVO
6114,12.228.207.66:8181,NO USO,NUEVO
6115,12.239.214.4:8080,NO USO,NUEVO
6116,120.131.9.254:1080,NO USO,NUEVO
6117,120.138.117.102:59308,NO USO,NUEVO
6118,120.237.156.43:8088,NO USO,NUEVO
6119,120.26.199.103:8118,NO USO,NUEVO
6120,120.27.204.186:80,NO USO,NUEVO
6121,120.28.43.66:8080,NO USO,NUEVO
6122,120.29.124.131:8080,NO USO,NUEVO
6123,120.29.125.97:32431,NO USO,NUEVO
6124,120.36.156.12:1080,NO USO,NUEVO
6125,120.78.190.105:8118,NO USO,NUEVO
6126,120.79.34.29:80,NO USO,NUEVO
6127,121.101.190.246:61641,NO USO,NUEVO
6128,121.127.234.141:3128,NO USO,NUEVO
6129,121.136.10.140:8080,NO USO,NUEVO
6130,121.170.249.244:8080,NO USO,NUEVO
6131,121.172.15.68:8080,NO USO,NUEVO
6132,121.28.43.212:3128,NO USO,NUEVO
6133,122.102.43.9:8080,NO USO,NUEVO
6134,122.129.108.107:46454,NO USO,NUEVO
6135,122.144.4.59:8080,NO USO,NUEVO
6136,122.144.4.60:8080,NO USO,NUEVO
6137,122.144.8.30:43935,NO USO,NUEVO
6138,122.15.131.65:57873,NO USO,NUEVO
6139,122.154.151.202:8080,NO USO,NUEVO
6140,122.160.72.92:63141,NO USO,NUEVO
6141,122.166.166.210:8080,NO USO,NUEVO
6142,122.201.23.122:35451,NO USO,NUEVO
6143,122.226.135.89:808,NO USO,NUEVO
6144,122.226.224.242:63000,NO USO,NUEVO
6145,122.248.42.6:8080,NO USO,NUEVO
6146,122.252.178.26:8080,NO USO,NUEVO
6147,122.49.122.1:38592,NO USO,NUEVO
6148,122.53.62.139:8080,NO USO,NUEVO
6149,122.54.65.150:8080,NO USO,NUEVO
6150,122.55.250.90:8080,NO USO,NUEVO
6151,123.108.200.118:84,NO USO,NUEVO
6152,123.108.200.34:82,NO USO,NUEVO
6153,123.108.200.94:83,NO USO,NUEVO
6154,123.108.200.94:84,NO USO,NUEVO
6155,123.108.201.26:61280,NO USO,NUEVO
6156,123.108.253.82:44703,NO USO,NUEVO
6157,123.139.56.171:9999,NO USO,NUEVO
6158,123.139.56.238:9999,NO USO,NUEVO
6159,123.16.188.2:56698,NO USO,NUEVO
6160,123.180.68.64:9999,NO USO,NUEVO
6161,123.200.1.215:8080,NO USO,NUEVO
6162,123.200.12.118:8080,NO USO,NUEVO
6163,123.200.13.178:8080,NO USO,NUEVO
6164,123.200.13.54:8080,NO USO,NUEVO
6165,123.200.14.238:8080,NO USO,NUEVO
6166,123.200.20.10:8080,NO USO,NUEVO
6167,123.200.20.6:8080,NO USO,NUEVO
6168,123.200.23.138:8080,NO USO,NUEVO
6169,123.200.5.6:8080,NO USO,NUEVO
6170,123.201.19.116:50543,NO USO,NUEVO
6171,123.201.20.113:32570,NO USO,NUEVO
6172,123.206.103.161:1080,NO USO,NUEVO
6173,123.206.20.153:1080,NO USO,NUEVO
6174,123.206.200.63:1080,NO USO,NUEVO
6175,123.206.212.27:1080,NO USO,NUEVO
6176,123.206.46.252:1080,NO USO,NUEVO
6177,123.206.60.139:1080,NO USO,NUEVO
6178,123.206.67.183:1080,NO USO,NUEVO
6179,123.207.217.179:1080,NO USO,NUEVO
6180,123.231.244.140:52040,NO USO,NUEVO
6181,123.235.12.235:808,NO USO,NUEVO
6182,123.27.3.246:45493,NO USO,NUEVO
6183,123.49.51.42:55124,NO USO,NUEVO
6184,123.49.51.90:40881,NO USO,NUEVO
6185,123.49.53.210:8080,NO USO,NUEVO
6186,123.50.153.202:8080,NO USO,NUEVO
6187,123.57.182.206:808,NO USO,NUEVO
6188,124.105.29.184:3128,NO USO,NUEVO
6189,124.106.26.10:8080,NO USO,NUEVO
6190,124.107.173.110:8080,NO USO,NUEVO
6191,124.108.51.89:8080,NO USO,NUEVO
6192,124.124.99.210:3128,NO USO,NUEVO
6193,124.146.182.14:80,NO USO,NUEVO
6194,124.146.182.249:80,NO USO,NUEVO
6195,124.158.163.154:8080,NO USO,NUEVO
6196,124.158.167.242:8080,NO USO,NUEVO
6197,124.158.184.1:8080,NO USO,NUEVO
6198,124.167.248.230:3128,NO USO,NUEVO
6199,124.172.232.49:8010,NO USO,NUEVO
6200,124.192.106.247:3128,NO USO,NUEVO
6201,124.193.37.5:8888,NO USO,NUEVO
6202,124.205.155.154:9090,NO USO,NUEVO
6203,124.205.155.158:9090,NO USO,NUEVO
6204,124.237.83.14:53281,NO USO,NUEVO
6205,124.248.190.215:8080,NO USO,NUEVO
6206,124.248.190.62:8080,NO USO,NUEVO
6207,124.40.251.221:8080,NO USO,NUEVO
6208,124.41.196.13:46916,NO USO,NUEVO
6209,124.41.211.153:58805,NO USO,NUEVO
6210,124.41.211.177:44265,NO USO,NUEVO
6211,124.41.211.196:61117,NO USO,NUEVO
6212,124.41.211.211:40031,NO USO,NUEVO
6213,124.41.211.212:23500,NO USO,NUEVO
6214,124.41.211.231:58637,NO USO,NUEVO
6215,124.41.211.32:31660,NO USO,NUEVO
6216,124.41.211.40:52494,NO USO,NUEVO
6217,124.41.213.122:55416,NO USO,NUEVO
6218,124.41.213.173:31108,NO USO,NUEVO
6219,124.41.213.36:41079,NO USO,NUEVO
6220,124.41.213.37:58568,NO USO,NUEVO
6221,124.41.213.44:53931,NO USO,NUEVO
6222,124.41.215.212:40582,NO USO,NUEVO
6223,124.41.240.126:33533,NO USO,NUEVO
6224,124.41.240.172:23500,NO USO,NUEVO
6225,124.41.240.191:48314,NO USO,NUEVO
6226,124.41.240.205:36752,NO USO,NUEVO
6227,124.41.240.207:49623,NO USO,NUEVO
6228,124.41.240.226:8080,NO USO,NUEVO
6229,124.41.240.56:50526,NO USO,NUEVO
6230,124.41.243.31:30978,NO USO,NUEVO
6231,124.41.252.22:8080,NO USO,NUEVO
6232,124.81.99.30:3128,NO USO,NUEVO
6233,125.126.194.60:9999,NO USO,NUEVO
6234,125.162.44.139:3128,NO USO,NUEVO
6235,125.165.179.254:39804,NO USO,NUEVO
6236,125.166.181.206:8080,NO USO,NUEVO
6237,125.167.59.8:8080,NO USO,NUEVO
6238,125.209.127.30:8888,NO USO,NUEVO
6239,125.21.43.122:8080,NO USO,NUEVO
6240,125.213.137.158:8080,NO USO,NUEVO
6241,125.234.104.141:8080,NO USO,NUEVO
6242,125.25.165.106:43730,NO USO,NUEVO
6243,125.25.206.28:8080,NO USO,NUEVO
6244,125.25.45.132:41836,NO USO,NUEVO
6245,125.25.45.167:52246,NO USO,NUEVO
6246,125.25.45.181:8080,NO USO,NUEVO
6247,125.25.45.7:59104,NO USO,NUEVO
6248,125.26.108.12:48953,NO USO,NUEVO
6249,125.26.109.114:61005,NO USO,NUEVO
6250,125.26.202.15:80,NO USO,NUEVO
6251,125.26.6.20:35599,NO USO,NUEVO
6252,125.26.7.114:30638,NO USO,NUEVO
6253,125.26.7.115:30012,NO USO,NUEVO
6254,125.26.7.116:57059,NO USO,NUEVO
6255,125.26.7.124:61642,NO USO,NUEVO
6256,125.26.7.183:41015,NO USO,NUEVO
6257,125.26.99.108:31810,NO USO,NUEVO
6258,125.26.99.149:56359,NO USO,NUEVO
6259,125.26.99.186:54193,NO USO,NUEVO
6260,125.26.99.212:51591,NO USO,NUEVO
6261,125.26.99.241:54894,NO USO,NUEVO
6262,125.26.99.84:60493,NO USO,NUEVO
6263,125.27.10.202:45826,NO USO,NUEVO
6264,125.27.10.204:61143,NO USO,NUEVO
6265,125.27.10.209:59790,NO USO,NUEVO
6266,125.27.10.215:33802,NO USO,NUEVO
6267,125.27.251.173:35352,NO USO,NUEVO
6268,125.27.251.243:39594,NO USO,NUEVO
6269,125.27.251.248:61157,NO USO,NUEVO
6270,125.27.251.41:51480,NO USO,NUEVO
6271,125.27.251.97:36562,NO USO,NUEVO
6272,125.5.20.134:53281,NO USO,NUEVO
6273,125.53.25.135:80,NO USO,NUEVO
6274,125.62.213.33:82,NO USO,NUEVO
6275,125.62.213.65:83,NO USO,NUEVO
6276,128.0.179.234:41258,NO USO,NUEVO
6277,128.1.49.139:3128,NO USO,NUEVO
6278,128.197.253.166:3128,NO USO,NUEVO
6279,128.197.41.42:80,NO USO,NUEVO
6280,128.199.132.128:31330,NO USO,NUEVO
6281,128.199.136.197:31330,NO USO,NUEVO
6282,128.199.138.136:31330,NO USO,NUEVO
6283,128.199.143.65:31330,NO USO,NUEVO
6284,128.199.144.174:31330,NO USO,NUEVO
6285,128.199.147.208:31330,NO USO,NUEVO
6286,128.199.148.45:31330,NO USO,NUEVO
6287,128.199.155.182:31330,NO USO,NUEVO
6288,128.199.155.214:31330,NO USO,NUEVO
6289,128.199.161.153:80,NO USO,NUEVO
6290,128.199.168.221:31330,NO USO,NUEVO
6291,128.199.195.44:80,NO USO,NUEVO
6292,128.199.226.48:80,NO USO,NUEVO
6293,128.199.241.226:31330,NO USO,NUEVO
6294,128.199.246.226:3128,NO USO,NUEVO
6295,128.199.246.226:8080,NO USO,NUEVO
6296,128.199.255.226:3128,NO USO,NUEVO
6297,128.201.137.28:8080,NO USO,NUEVO
6298,128.201.159.130:8080,NO USO,NUEVO
6299,128.201.77.110:8080,NO USO,NUEVO
6300,128.201.97.156:53281,NO USO,NUEVO
6301,128.74.175.248:48050,NO USO,NUEVO
6302,128.77.176.250:8080,NO USO,NUEVO
6303,129.204.28.105:1080,NO USO,NUEVO
6304,129.204.56.121:3128,NO USO,NUEVO
6305,129.204.89.63:1080,NO USO,NUEVO
6306,129.205.138.186:37071,NO USO,NUEVO
6307,129.205.153.162:8080,NO USO,NUEVO
6308,129.213.96.33:3128,NO USO,NUEVO
6309,13.127.58.25:3128,NO USO,NUEVO
6310,13.210.72.190:3128,NO USO,NUEVO
6311,13.233.128.156:3128,NO USO,NUEVO
6312,13.250.6.148:80,NO USO,NUEVO
6313,130.0.25.46:34964,NO USO,NUEVO
6314,130.193.112.146:36923,NO USO,NUEVO
6315,130.193.124.141:8080,NO USO,NUEVO
6316,130.255.137.53:45128,NO USO,NUEVO
6317,131.100.132.169:23500,NO USO,NUEVO
6318,131.100.79.44:8080,NO USO,NUEVO
6319,131.108.1.19:63141,NO USO,NUEVO
6320,131.108.6.118:50435,NO USO,NUEVO
6321,131.108.63.120:8080,NO USO,NUEVO
6322,131.108.63.74:8080,NO USO,NUEVO
6323,131.108.75.130:8080,NO USO,NUEVO
6324,131.161.177.62:8080,NO USO,NUEVO
6325,131.161.26.90:80,NO USO,NUEVO
6326,131.161.26.90:8080,NO USO,NUEVO
6327,131.161.48.196:31048,NO USO,NUEVO
6328,131.196.8.34:53497,NO USO,NUEVO
6329,131.221.40.177:8080,NO USO,NUEVO
6330,131.221.63.66:38458,NO USO,NUEVO
