,CADENA,ESTADO,SITUACION
4399,192.99.191.236:1080,NO USO,NUEVO
4400,192.99.191.237:1080,NO USO,NUEVO
4401,192.99.191.238:1080,NO USO,NUEVO
4402,192.99.191.239:1080,NO USO,NUEVO
4403,192.99.207.23:40067,NO USO,NUEVO
4404,193.106.57.37:40594,NO USO,NUEVO
4405,193.108.125.8:8080,NO USO,NUEVO
4406,193.112.11.28:1080,NO USO,NUEVO
4407,193.112.113.26:1080,NO USO,NUEVO
4408,193.112.141.186:1080,NO USO,NUEVO
4409,193.112.182.44:1080,NO USO,NUEVO
4410,193.112.38.11:8118,NO USO,NUEVO
4411,193.112.41.107:1080,NO USO,NUEVO
4412,193.112.75.145:1080,NO USO,NUEVO
4413,193.188.254.67:53281,NO USO,NUEVO
4414,193.226.4.7:80,NO USO,NUEVO
4415,193.232.234.175:56986,NO USO,NUEVO
4416,193.30.121.46:80,NO USO,NUEVO
4417,193.37.192.243:8080,NO USO,NUEVO
4418,193.50.192.37:80,NO USO,NUEVO
4419,193.70.12.127:8082,NO USO,NUEVO
4420,193.93.78.242:32231,NO USO,NUEVO
4421,194.0.140.138:8080,NO USO,NUEVO
4422,194.143.251.80:8080,NO USO,NUEVO
4423,194.150.143.7:50691,NO USO,NUEVO
4424,194.186.135.74:3130,NO USO,NUEVO
4425,194.186.150.18:8080,NO USO,NUEVO
4426,194.187.216.228:53281,NO USO,NUEVO
4427,194.190.80.227:44334,NO USO,NUEVO
4428,194.242.98.253:33364,NO USO,NUEVO
4429,194.28.5.25:8080,NO USO,NUEVO
4430,194.79.60.240:38456,NO USO,NUEVO
4431,194.87.148.156:61527,NO USO,NUEVO
4432,195.110.124.148:80,NO USO,NUEVO
4433,195.113.194.134:80,NO USO,NUEVO
4434,195.120.185.218:80,NO USO,NUEVO
4435,195.13.206.152:80,NO USO,NUEVO
4436,195.154.50.216:80,NO USO,NUEVO
4437,195.178.207.241:80,NO USO,NUEVO
4438,195.182.152.238:38178,NO USO,NUEVO
4439,195.189.90.18:8080,NO USO,NUEVO
4440,195.191.250.38:3128,NO USO,NUEVO
4441,195.201.106.71:8080,NO USO,NUEVO
4442,195.208.172.70:8080,NO USO,NUEVO
4443,195.209.131.19:48671,NO USO,NUEVO
4444,195.211.160.88:44464,NO USO,NUEVO
4445,195.211.174.36:49766,NO USO,NUEVO
4446,195.214.222.75:8080,NO USO,NUEVO
4447,195.222.106.135:42374,NO USO,NUEVO
4448,195.230.115.241:8080,NO USO,NUEVO
4449,195.231.68.161:7777,NO USO,NUEVO
4450,195.239.115.106:31191,NO USO,NUEVO
4451,195.239.69.202:53281,NO USO,NUEVO
4452,195.25.20.155:3128,NO USO,NUEVO
4453,195.30.107.52:80,NO USO,NUEVO
4454,195.37.164.150:80,NO USO,NUEVO
4455,195.39.107.67:80,NO USO,NUEVO
4456,195.41.203.130:80,NO USO,NUEVO
4457,195.41.203.134:80,NO USO,NUEVO
4458,195.41.203.146:80,NO USO,NUEVO
4459,195.41.203.202:80,NO USO,NUEVO
4460,195.49.168.5:80,NO USO,NUEVO
4461,195.5.163.205:80,NO USO,NUEVO
4462,195.5.163.207:80,NO USO,NUEVO
4463,195.5.163.209:80,NO USO,NUEVO
4464,195.50.71.242:80,NO USO,NUEVO
4465,195.50.71.243:80,NO USO,NUEVO
4466,195.56.146.102:80,NO USO,NUEVO
4467,195.62.15.34:80,NO USO,NUEVO
4468,195.62.36.58:35488,NO USO,NUEVO
4469,195.64.162.1:80,NO USO,NUEVO
4470,195.66.136.20:80,NO USO,NUEVO
4471,195.69.218.198:53496,NO USO,NUEVO
4472,195.7.173.18:80,NO USO,NUEVO
4473,195.7.8.19:8081,NO USO,NUEVO
4474,195.70.36.66:80,NO USO,NUEVO
4475,195.77.80.154:42402,NO USO,NUEVO
4476,195.82.181.172:80,NO USO,NUEVO
4477,195.82.181.188:80,NO USO,NUEVO
4478,195.88.152.227:80,NO USO,NUEVO
4479,195.88.152.231:80,NO USO,NUEVO
4480,195.88.152.78:80,NO USO,NUEVO
4481,195.9.17.5:30266,NO USO,NUEVO
4482,195.91.197.132:8080,NO USO,NUEVO
4483,195.93.191.3:80,NO USO,NUEVO
4484,196.0.109.42:30170,NO USO,NUEVO
4485,196.11.90.165:80,NO USO,NUEVO
4486,196.2.11.143:53281,NO USO,NUEVO
4487,196.202.153.67:3128,NO USO,NUEVO
4488,196.202.229.6:8080,NO USO,NUEVO
4489,196.216.220.197:8080,NO USO,NUEVO
4490,196.223.160.78:42424,NO USO,NUEVO
4491,196.27.105.156:53281,NO USO,NUEVO
4492,196.37.143.202:8080,NO USO,NUEVO
4493,196.40.188.137:48132,NO USO,NUEVO
4494,196.43.106.62:57019,NO USO,NUEVO
4495,196.6.232.32:8080,NO USO,NUEVO
4496,197.149.11.170:8080,NO USO,NUEVO
4497,197.149.129.59:53281,NO USO,NUEVO
4498,197.188.222.163:61636,NO USO,NUEVO
4499,197.210.130.250:58825,NO USO,NUEVO
4500,197.210.143.182:36496,NO USO,NUEVO
4501,197.210.153.106:8080,NO USO,NUEVO
4502,197.211.45.4:10000,NO USO,NUEVO
4503,197.216.2.11:8080,NO USO,NUEVO
4504,197.216.2.12:8080,NO USO,NUEVO
4505,197.216.2.13:8080,NO USO,NUEVO
4506,197.216.2.14:8080,NO USO,NUEVO
4507,197.216.2.9:8080,NO USO,NUEVO
4508,197.220.193.201:8080,NO USO,NUEVO
4509,197.220.193.49:8080,NO USO,NUEVO
4510,197.220.193.6:8080,NO USO,NUEVO
4511,197.232.36.43:8080,NO USO,NUEVO
4512,197.242.206.105:41997,NO USO,NUEVO
4513,197.245.152.245:38173,NO USO,NUEVO
4514,197.248.224.242:80,NO USO,NUEVO
4515,197.248.60.21:43380,NO USO,NUEVO
4516,197.254.4.130:34316,NO USO,NUEVO
4517,197.254.98.170:8080,NO USO,NUEVO
4518,197.255.152.20:56045,NO USO,NUEVO
4519,197.50.211.246:8080,NO USO,NUEVO
4520,197.81.195.28:3128,NO USO,NUEVO
4521,198.143.183.8:3128,NO USO,NUEVO
4522,198.183.157.52:80,NO USO,NUEVO
4523,198.211.100.67:80,NO USO,NUEVO
4524,198.27.67.35:3128,NO USO,NUEVO
4525,198.50.172.160:1080,NO USO,NUEVO
4526,198.50.172.161:1080,NO USO,NUEVO
4527,198.50.172.162:1080,NO USO,NUEVO
4528,198.50.172.163:1080,NO USO,NUEVO
4529,198.50.172.164:1080,NO USO,NUEVO
4530,198.50.172.165:1080,NO USO,NUEVO
4531,198.50.172.166:1080,NO USO,NUEVO
4532,198.50.172.167:1080,NO USO,NUEVO
4533,199.168.148.146:10028,NO USO,NUEVO
4534,199.19.203.120:80,NO USO,NUEVO
4535,199.195.251.143:3128,NO USO,NUEVO
4536,2.139.145.175:8888,NO USO,NUEVO
4537,2.184.4.66:8080,NO USO,NUEVO
4538,2.184.4.77:8080,NO USO,NUEVO
4539,2.187.36.13:8080,NO USO,NUEVO
4540,2.55.92.99:8080,NO USO,NUEVO
4541,200.116.198.156:44661,NO USO,NUEVO
4542,200.13.157.108:8181,NO USO,NUEVO
4543,200.141.204.90:8080,NO USO,NUEVO
4544,200.149.78.50:8080,NO USO,NUEVO
4545,200.152.68.54:80,NO USO,NUEVO
4546,200.155.36.185:3128,NO USO,NUEVO
4547,200.155.36.188:3128,NO USO,NUEVO
4548,200.155.39.41:3128,NO USO,NUEVO
4549,200.16.208.162:8080,NO USO,NUEVO
4550,200.172.103.227:20183,NO USO,NUEVO
4551,200.179.102.36:20183,NO USO,NUEVO
4552,200.187.177.105:20183,NO USO,NUEVO
4553,200.195.28.21:3128,NO USO,NUEVO
4554,200.196.36.176:20183,NO USO,NUEVO
4555,200.217.153.246:8080,NO USO,NUEVO
4556,200.222.31.146:58974,NO USO,NUEVO
4557,200.255.122.170:8080,NO USO,NUEVO
4558,200.255.122.174:8080,NO USO,NUEVO
4559,200.41.94.121:41310,NO USO,NUEVO
4560,200.49.54.182:80,NO USO,NUEVO
4561,200.52.200.10:80,NO USO,NUEVO
4562,200.53.220.253:59947,NO USO,NUEVO
4563,200.66.94.148:8080,NO USO,NUEVO
4564,200.69.67.75:9991,NO USO,NUEVO
4565,200.69.77.108:9991,NO USO,NUEVO
4566,200.69.78.91:63141,NO USO,NUEVO
4567,200.69.81.156:41334,NO USO,NUEVO
4568,200.70.46.238:3128,NO USO,NUEVO
4569,200.74.242.21:80,NO USO,NUEVO
4570,200.80.22.33:8080,NO USO,NUEVO
4571,200.87.75.174:8080,NO USO,NUEVO
4572,201.0.143.95:80,NO USO,NUEVO
4573,201.140.113.90:37193,NO USO,NUEVO
4574,201.148.127.58:31280,NO USO,NUEVO
4575,201.150.151.245:8080,NO USO,NUEVO
4576,201.164.62.94:8080,NO USO,NUEVO
4577,201.182.248.10:8080,NO USO,NUEVO
4578,201.184.146.114:56605,NO USO,NUEVO
4579,201.184.233.179:8080,NO USO,NUEVO
4580,201.20.108.251:20183,NO USO,NUEVO
4581,201.20.92.102:33490,NO USO,NUEVO
4582,201.217.245.229:49160,NO USO,NUEVO
4583,201.217.4.101:53281,NO USO,NUEVO
4584,201.222.28.65:63141,NO USO,NUEVO
4585,201.233.12.210:808,NO USO,NUEVO
4586,201.54.31.77:55282,NO USO,NUEVO
4587,201.59.214.82:8080,NO USO,NUEVO
4588,201.67.77.216:57168,NO USO,NUEVO
4589,201.72.106.100:31181,NO USO,NUEVO
4590,201.72.106.101:31181,NO USO,NUEVO
4591,201.72.106.98:31181,NO USO,NUEVO
4592,201.72.106.99:31181,NO USO,NUEVO
4593,201.76.115.48:20183,NO USO,NUEVO
4594,201.76.124.136:20183,NO USO,NUEVO
4595,201.76.125.66:20183,NO USO,NUEVO
4596,201.90.10.5:8080,NO USO,NUEVO
4597,202.0.107.254:8080,NO USO,NUEVO
4598,202.104.101.27:1080,NO USO,NUEVO
4599,202.112.237.102:3128,NO USO,NUEVO
4600,202.124.37.94:43422,NO USO,NUEVO
4601,202.124.42.147:8080,NO USO,NUEVO
4602,202.126.202.46:3128,NO USO,NUEVO
4603,202.138.127.66:80,NO USO,NUEVO
4604,202.147.173.10:80,NO USO,NUEVO
4605,202.147.173.10:8080,NO USO,NUEVO
4606,202.148.20.178:8080,NO USO,NUEVO
4607,202.152.28.102:8080,NO USO,NUEVO
4608,202.153.233.228:8080,NO USO,NUEVO
4609,202.163.86.20:8080,NO USO,NUEVO
4610,202.166.205.78:58431,NO USO,NUEVO
4611,202.166.208.147:8080,NO USO,NUEVO
4612,202.166.210.85:43434,NO USO,NUEVO
4613,202.166.217.107:23500,NO USO,NUEVO
4614,202.169.226.229:8080,NO USO,NUEVO
4615,202.169.239.66:8080,NO USO,NUEVO
4616,202.175.61.162:8080,NO USO,NUEVO
4617,202.182.48.86:57942,NO USO,NUEVO
4618,202.28.17.5:8080,NO USO,NUEVO
4619,202.29.223.154:8080,NO USO,NUEVO
4620,202.29.228.142:48526,NO USO,NUEVO
4621,202.3.72.177:48453,NO USO,NUEVO
4622,202.4.186.102:80,NO USO,NUEVO
4623,202.5.51.133:32362,NO USO,NUEVO
4624,202.5.56.33:63141,NO USO,NUEVO
4625,202.51.188.138:43845,NO USO,NUEVO
4626,202.51.188.230:8080,NO USO,NUEVO
4627,202.51.97.98:8080,NO USO,NUEVO
4628,202.55.169.141:3128,NO USO,NUEVO
4629,202.55.169.145:3128,NO USO,NUEVO
4630,202.57.55.242:45286,NO USO,NUEVO
4631,202.62.50.179:48434,NO USO,NUEVO
4632,202.62.69.89:83,NO USO,NUEVO
4633,202.62.73.225:81,NO USO,NUEVO
4634,202.69.38.82:8080,NO USO,NUEVO
4635,202.72.193.5:8080,NO USO,NUEVO
4636,202.75.101.78:8080,NO USO,NUEVO
4637,202.75.97.82:47009,NO USO,NUEVO
4638,202.77.120.38:55668,NO USO,NUEVO
4639,202.79.54.109:50017,NO USO,NUEVO
4640,202.79.58.118:8080,NO USO,NUEVO
4641,202.84.79.11:35020,NO USO,NUEVO
4642,202.91.41.201:23500,NO USO,NUEVO
4643,202.91.92.21:56491,NO USO,NUEVO
4644,203.113.103.54:8080,NO USO,NUEVO
4645,203.126.136.70:3128,NO USO,NUEVO
4646,203.128.74.122:8080,NO USO,NUEVO
4647,203.128.94.102:48476,NO USO,NUEVO
4648,203.129.224.79:80,NO USO,NUEVO
4649,203.142.69.242:30477,NO USO,NUEVO
4650,203.150.128.107:8080,NO USO,NUEVO
4651,203.150.128.121:8080,NO USO,NUEVO
4652,203.150.161.211:8080,NO USO,NUEVO
4653,203.154.83.72:8080,NO USO,NUEVO
4654,203.162.20.145:80,NO USO,NUEVO
4655,203.17.73.228:80,NO USO,NUEVO
4656,203.170.168.17:8080,NO USO,NUEVO
4657,203.170.69.234:8080,NO USO,NUEVO
4658,203.176.143.74:8080,NO USO,NUEVO
4659,203.177.135.133:8080,NO USO,NUEVO
4660,203.185.132.243:80,NO USO,NUEVO
4661,203.189.153.24:80,NO USO,NUEVO
4662,203.189.89.1:53281,NO USO,NUEVO
4663,203.202.248.35:80,NO USO,NUEVO
4664,203.205.29.106:35523,NO USO,NUEVO
4665,203.205.34.52:25,NO USO,NUEVO
4666,203.210.84.218:63141,NO USO,NUEVO
4667,203.223.41.34:54773,NO USO,NUEVO
4668,203.232.32.89:80,NO USO,NUEVO
4669,203.246.112.133:3128,NO USO,NUEVO
4670,203.250.198.112:80,NO USO,NUEVO
4671,203.42.227.113:8080,NO USO,NUEVO
4672,203.70.166.46:8080,NO USO,NUEVO
4673,203.77.237.154:36770,NO USO,NUEVO
4674,203.99.118.2:49904,NO USO,NUEVO
4675,203.99.50.94:3128,NO USO,NUEVO
4676,204.29.115.149:8080,NO USO,NUEVO
4677,204.48.18.225:8080,NO USO,NUEVO
4678,204.57.112.65:80,NO USO,NUEVO
4679,205.186.156.60:80,NO USO,NUEVO
4680,206.125.41.130:443,NO USO,NUEVO
4681,206.125.41.135:80,NO USO,NUEVO
4682,206.176.103.204:8080,NO USO,NUEVO
4683,206.189.112.106:3128,NO USO,NUEVO
4684,206.189.82.93:31330,NO USO,NUEVO
4685,206.214.211.166:80,NO USO,NUEVO
4686,206.221.219.98:80,NO USO,NUEVO
4687,206.72.197.164:80,NO USO,NUEVO
4688,206.72.198.237:80,NO USO,NUEVO
4689,206.72.199.56:80,NO USO,NUEVO
4690,206.72.201.196:80,NO USO,NUEVO
4691,206.72.205.165:80,NO USO,NUEVO
4692,206.72.205.250:80,NO USO,NUEVO
4693,206.72.205.251:80,NO USO,NUEVO
4694,206.72.205.253:80,NO USO,NUEVO
4695,206.72.206.66:80,NO USO,NUEVO
4696,207.10.243.26:8080,NO USO,NUEVO
4697,207.180.253.113:3128,NO USO,NUEVO
4698,207.246.76.91:80,NO USO,NUEVO
4699,208.85.178.241:8080,NO USO,NUEVO
4700,209.173.16.2:8080,NO USO,NUEVO
4701,209.197.108.39:80,NO USO,NUEVO
4702,209.197.109.99:80,NO USO,NUEVO
4703,209.197.84.196:80,NO USO,NUEVO
4704,209.97.170.248:8080,NO USO,NUEVO
4705,209.97.174.189:8080,NO USO,NUEVO
4706,209.97.177.138:8080,NO USO,NUEVO
4707,209.97.191.169:3128,NO USO,NUEVO
4708,210.0.128.58:8080,NO USO,NUEVO
4709,210.120.247.60:80,NO USO,NUEVO
4710,210.16.85.134:82,NO USO,NUEVO
4711,210.212.31.215:8080,NO USO,NUEVO
4712,210.212.68.209:39657,NO USO,NUEVO
4713,210.57.210.130:80,NO USO,NUEVO
4714,211.152.33.24:51277,NO USO,NUEVO
4715,211.162.70.229:3128,NO USO,NUEVO
4716,211.24.189.58:57881,NO USO,NUEVO
4717,211.249.118.21:80,NO USO,NUEVO
4718,211.254.217.167:3128,NO USO,NUEVO
4719,212.103.102.178:80,NO USO,NUEVO
4720,212.115.224.91:8080,NO USO,NUEVO
4721,212.12.31.161:31426,NO USO,NUEVO
4722,212.129.1.152:54321,NO USO,NUEVO
4723,212.129.1.240:54321,NO USO,NUEVO
4724,212.129.2.166:54321,NO USO,NUEVO
4725,212.129.2.188:54321,NO USO,NUEVO
4726,212.129.3.187:54321,NO USO,NUEVO
4727,212.129.4.101:54321,NO USO,NUEVO
4728,212.129.4.144:54321,NO USO,NUEVO
4729,212.129.5.216:54321,NO USO,NUEVO
4730,212.129.5.248:54321,NO USO,NUEVO
4731,212.129.5.85:54321,NO USO,NUEVO
4732,212.129.6.141:54321,NO USO,NUEVO
4733,212.129.6.253:54321,NO USO,NUEVO
4734,212.129.7.24:54321,NO USO,NUEVO
4735,212.129.8.104:54321,NO USO,NUEVO
4736,212.129.9.7:54321,NO USO,NUEVO
4737,212.14.243.42:8080,NO USO,NUEVO
4738,212.156.149.38:53100,NO USO,NUEVO
4739,212.182.25.89:3128,NO USO,NUEVO
4740,212.19.22.237:35209,NO USO,NUEVO
4741,212.200.23.18:8080,NO USO,NUEVO
4742,212.205.214.216:54429,NO USO,NUEVO
4743,212.210.138.140:53281,NO USO,NUEVO
4744,212.23.75.34:80,NO USO,NUEVO
4745,212.237.124.15:31318,NO USO,NUEVO
4746,212.237.5.37:8080,NO USO,NUEVO
4747,212.42.206.56:3128,NO USO,NUEVO
4748,212.66.34.240:39800,NO USO,NUEVO
4749,212.67.0.150:33171,NO USO,NUEVO
4750,212.67.65.82:60307,NO USO,NUEVO
4751,212.72.142.50:32827,NO USO,NUEVO
4752,212.77.138.161:41258,NO USO,NUEVO
4753,212.83.142.185:54321,NO USO,NUEVO
4754,212.83.143.118:54321,NO USO,NUEVO
4755,212.83.144.172:54321,NO USO,NUEVO
4756,212.83.146.254:54321,NO USO,NUEVO
4757,212.83.147.165:54321,NO USO,NUEVO
4758,212.83.168.242:80,NO USO,NUEVO
4759,212.90.168.150:52589,NO USO,NUEVO
4760,212.98.145.60:8080,NO USO,NUEVO
4761,213.108.221.201:32800,NO USO,NUEVO
4762,213.122.183.50:3128,NO USO,NUEVO
4763,213.136.87.65:80,NO USO,NUEVO
4764,213.144.97.254:8080,NO USO,NUEVO
4765,213.151.89.71:80,NO USO,NUEVO
4766,213.157.62.222:3128,NO USO,NUEVO
4767,213.160.150.239:40565,NO USO,NUEVO
4768,213.163.122.198:8080,NO USO,NUEVO
4769,213.184.129.234:80,NO USO,NUEVO
4770,213.197.182.102:80,NO USO,NUEVO
4771,213.198.241.6:8080,NO USO,NUEVO
4772,213.216.100.168:40136,NO USO,NUEVO
4773,213.216.48.9:42370,NO USO,NUEVO
4774,213.221.57.214:53281,NO USO,NUEVO
4775,213.23.122.170:443,NO USO,NUEVO
4776,213.23.122.170:83,NO USO,NUEVO
4777,213.233.161.70:63141,NO USO,NUEVO
4778,213.32.61.247:3128,NO USO,NUEVO
4779,213.5.194.51:9090,NO USO,NUEVO
4780,213.59.251.247:8080,NO USO,NUEVO
4781,213.6.225.134:53617,NO USO,NUEVO
4782,213.6.76.94:8030,NO USO,NUEVO
4783,213.96.245.47:8080,NO USO,NUEVO
4784,213.96.26.70:49272,NO USO,NUEVO
4785,216.155.129.205:80,NO USO,NUEVO
4786,216.155.130.4:80,NO USO,NUEVO
4787,216.155.131.244:80,NO USO,NUEVO
4788,216.155.133.120:80,NO USO,NUEVO
4789,216.155.133.171:80,NO USO,NUEVO
4790,216.17.101.88:80,NO USO,NUEVO
4791,216.17.103.107:80,NO USO,NUEVO
4792,216.17.110.136:80,NO USO,NUEVO
4793,216.213.194.170:8080,NO USO,NUEVO
4794,216.226.126.101:8081,NO USO,NUEVO
4795,216.226.126.224:8081,NO USO,NUEVO
4796,216.244.74.235:80,NO USO,NUEVO
4797,217.12.212.150:114,NO USO,NUEVO
4798,217.147.215.49:80,NO USO,NUEVO
4799,217.150.77.31:53281,NO USO,NUEVO
4800,217.182.120.160:1080,NO USO,NUEVO
4801,217.182.120.161:1080,NO USO,NUEVO
4802,217.182.120.162:1080,NO USO,NUEVO
4803,217.182.120.162:8080,NO USO,NUEVO
4804,217.182.120.163:1080,NO USO,NUEVO
4805,217.182.120.164:1080,NO USO,NUEVO
4806,217.182.120.165:1080,NO USO,NUEVO
4807,217.182.120.166:1080,NO USO,NUEVO
4808,217.182.120.167:1080,NO USO,NUEVO
4809,217.182.120.167:8080,NO USO,NUEVO
4810,217.198.114.16:80,NO USO,NUEVO
4811,217.219.21.25:59054,NO USO,NUEVO
4812,217.219.82.177:8080,NO USO,NUEVO
4813,217.219.93.111:8080,NO USO,NUEVO
4814,217.27.41.138:39457,NO USO,NUEVO
4815,217.30.78.50:53281,NO USO,NUEVO
4816,217.61.60.188:3128,NO USO,NUEVO
4817,217.61.97.133:3128,NO USO,NUEVO
4818,217.69.10.117:3128,NO USO,NUEVO
4819,217.69.14.55:3128,NO USO,NUEVO
4820,217.73.133.102:39102,NO USO,NUEVO
4821,217.77.56.33:8888,NO USO,NUEVO
4822,217.78.1.122:8080,NO USO,NUEVO
4823,217.79.152.248:8080,NO USO,NUEVO
4824,217.79.3.94:8080,NO USO,NUEVO
4825,218.214.29.92:8080,NO USO,NUEVO
4826,218.38.52.157:80,NO USO,NUEVO
4827,218.60.8.98:3129,NO USO,NUEVO
4828,218.60.8.99:3129,NO USO,NUEVO
4829,218.64.69.79:8080,NO USO,NUEVO
4830,219.150.221.26:80,NO USO,NUEVO
4831,219.73.99.14:3128,NO USO,NUEVO
4832,219.73.99.14:3129,NO USO,NUEVO
4833,219.92.54.252:46531,NO USO,NUEVO
4834,220.130.104.96:21231,NO USO,NUEVO
4835,220.130.44.134:80,NO USO,NUEVO
4836,220.180.50.14:53281,NO USO,NUEVO
4837,221.120.163.242:61796,NO USO,NUEVO
4838,221.122.91.61:80,NO USO,NUEVO
4839,221.143.42.186:80,NO USO,NUEVO
4840,221.4.172.162:3128,NO USO,NUEVO
4841,221.5.80.66:3128,NO USO,NUEVO
4842,222.184.177.15:8118,NO USO,NUEVO
4843,223.165.243.209:38526,NO USO,NUEVO
4844,223.19.105.42:3128,NO USO,NUEVO
4845,223.25.111.4:8181,NO USO,NUEVO
4846,223.25.99.163:8080,NO USO,NUEVO
4847,223.27.212.41:8080,NO USO,NUEVO
4848,223.85.196.75:9797,NO USO,NUEVO
4849,23.108.64.121:8118,NO USO,NUEVO
4850,23.108.78.138:8118,NO USO,NUEVO
4851,23.226.56.3:808,NO USO,NUEVO
4852,23.226.63.182:808,NO USO,NUEVO
4853,23.254.131.133:3128,NO USO,NUEVO
4854,24.113.32.84:80,NO USO,NUEVO
4855,24.172.225.122:53281,NO USO,NUEVO
4856,24.37.245.42:30129,NO USO,NUEVO
4857,27.111.18.210:56820,NO USO,NUEVO
4858,27.111.43.17:80,NO USO,NUEVO
4859,27.116.51.119:8080,NO USO,NUEVO
4860,27.145.62.164:8080,NO USO,NUEVO
4861,27.147.140.154:8080,NO USO,NUEVO
4862,27.147.179.18:8080,NO USO,NUEVO
4863,27.147.180.93:8080,NO USO,NUEVO
4864,27.147.233.28:8080,NO USO,NUEVO
4865,27.147.250.114:33328,NO USO,NUEVO
4866,27.2.7.59:52148,NO USO,NUEVO
4867,27.255.13.134:48613,NO USO,NUEVO
4868,27.50.31.46:8080,NO USO,NUEVO
4869,27.72.61.48:48455,NO USO,NUEVO
4870,27.72.98.89:8080,NO USO,NUEVO
4871,3.121.220.72:3128,NO USO,NUEVO
4872,3.17.175.232:3128,NO USO,NUEVO
4873,3.208.76.45:80,NO USO,NUEVO
4874,3.83.91.235:3128,NO USO,NUEVO
4875,31.13.227.67:56706,NO USO,NUEVO
4876,31.132.96.74:32568,NO USO,NUEVO
4877,31.147.227.19:48925,NO USO,NUEVO
4878,31.148.219.180:80,NO USO,NUEVO
4879,31.170.63.26:23500,NO USO,NUEVO
4880,31.173.17.118:51317,NO USO,NUEVO
4881,31.173.211.114:43873,NO USO,NUEVO
4882,31.173.90.110:8080,NO USO,NUEVO
4883,31.179.192.214:43313,NO USO,NUEVO
4884,31.184.252.69:443,NO USO,NUEVO
4885,31.193.90.243:8080,NO USO,NUEVO
4886,31.202.121.62:52124,NO USO,NUEVO
4887,31.207.45.192:3128,NO USO,NUEVO
4888,31.207.45.193:3128,NO USO,NUEVO
4889,31.207.45.194:3128,NO USO,NUEVO
4890,31.207.45.234:3128,NO USO,NUEVO
4891,31.209.104.163:51417,NO USO,NUEVO
4892,31.29.62.105:32231,NO USO,NUEVO
4893,31.31.189.10:8080,NO USO,NUEVO
4894,34.216.207.170:3128,NO USO,NUEVO
4895,34.222.107.102:3128,NO USO,NUEVO
4896,34.239.104.21:3128,NO USO,NUEVO
4897,34.240.231.232:3135,NO USO,NUEVO
4898,34.66.199.146:3128,NO USO,NUEVO
4899,35.171.28.4:3128,NO USO,NUEVO
4900,35.173.217.244:3128,NO USO,NUEVO
4901,35.181.36.31:3128,NO USO,NUEVO
4902,35.185.117.31:80,NO USO,NUEVO
4903,35.185.201.225:8080,NO USO,NUEVO
4904,35.193.0.225:80,NO USO,NUEVO
4905,35.195.53.53:80,NO USO,NUEVO
4906,35.200.37.50:80,NO USO,NUEVO
4907,35.220.128.98:3128,NO USO,NUEVO
4908,35.235.75.244:3128,NO USO,NUEVO
4909,35.236.109.169:3128,NO USO,NUEVO
4910,36.255.86.229:82,NO USO,NUEVO
4911,36.255.86.231:83,NO USO,NUEVO
4912,36.255.87.237:82,NO USO,NUEVO
4913,36.255.87.242:84,NO USO,NUEVO
4914,36.255.87.243:83,NO USO,NUEVO
4915,36.255.87.251:83,NO USO,NUEVO
4916,36.37.112.6:60756,NO USO,NUEVO
4917,36.37.124.235:36179,NO USO,NUEVO
4918,36.37.132.225:57587,NO USO,NUEVO
4919,36.37.70.30:55804,NO USO,NUEVO
4920,36.37.93.166:3128,NO USO,NUEVO
4921,36.65.168.160:80,NO USO,NUEVO
4922,36.65.168.160:8080,NO USO,NUEVO
4923,36.65.205.156:8080,NO USO,NUEVO
4924,36.65.45.182:8080,NO USO,NUEVO
4925,36.66.151.29:42414,NO USO,NUEVO
4926,36.66.171.217:8080,NO USO,NUEVO
4927,36.66.206.74:8080,NO USO,NUEVO
4928,36.66.220.173:53850,NO USO,NUEVO
4929,36.66.224.202:33695,NO USO,NUEVO
4930,36.66.231.119:49738,NO USO,NUEVO
4931,36.66.98.6:53281,NO USO,NUEVO
4932,36.67.134.165:46093,NO USO,NUEVO
4933,36.67.215.157:44532,NO USO,NUEVO
4934,36.67.220.197:35260,NO USO,NUEVO
4935,36.67.224.19:53918,NO USO,NUEVO
4936,36.67.248.203:3128,NO USO,NUEVO
4937,36.67.250.197:80,NO USO,NUEVO
4938,36.67.250.197:8080,NO USO,NUEVO
4939,36.67.27.29:56125,NO USO,NUEVO
4940,36.67.32.87:8080,NO USO,NUEVO
4941,36.67.41.125:80,NO USO,NUEVO
4942,36.67.76.234:8080,NO USO,NUEVO
4943,36.68.121.146:8080,NO USO,NUEVO
4944,36.72.80.33:8080,NO USO,NUEVO
4945,36.73.165.147:8080,NO USO,NUEVO
4946,36.73.197.0:8080,NO USO,NUEVO
4947,36.74.204.154:8080,NO USO,NUEVO
4948,36.74.218.243:8080,NO USO,NUEVO
4949,36.75.208.94:8080,NO USO,NUEVO
4950,36.77.174.1:8080,NO USO,NUEVO
4951,36.80.152.176:80,NO USO,NUEVO
4952,36.81.1.38:8080,NO USO,NUEVO
4953,36.81.14.94:8080,NO USO,NUEVO
4954,36.83.246.97:8080,NO USO,NUEVO
4955,36.88.151.175:8080,NO USO,NUEVO
4956,36.89.10.51:34115,NO USO,NUEVO
4957,36.89.15.149:8080,NO USO,NUEVO
4958,36.89.151.27:59760,NO USO,NUEVO
4959,36.89.180.231:48859,NO USO,NUEVO
4960,36.89.181.155:60165,NO USO,NUEVO
4961,36.89.181.183:52335,NO USO,NUEVO
4962,36.89.21.171:8080,NO USO,NUEVO
