,CADENA,ESTADO,SITUACION
4216,162.243.102.207:3128,NO USO,NUEVO
4217,162.248.247.153:32592,NO USO,NUEVO
4218,163.121.187.181:8080,NO USO,NUEVO
4219,163.153.214.50:8080,NO USO,NUEVO
4220,163.172.109.132:65420,NO USO,NUEVO
4221,163.172.215.202:3128,NO USO,NUEVO
4222,163.172.86.172:8080,NO USO,NUEVO
4223,163.204.240.15:9999,NO USO,NUEVO
4224,163.204.241.42:9999,NO USO,NUEVO
4225,163.204.242.13:9999,NO USO,NUEVO
4226,163.204.242.183:9999,NO USO,NUEVO
4227,163.204.244.223:9999,NO USO,NUEVO
4228,163.204.245.154:9999,NO USO,NUEVO
4229,163.204.246.154:9999,NO USO,NUEVO
4230,163.204.246.50:9999,NO USO,NUEVO
4231,163.53.151.25:51338,NO USO,NUEVO
4232,163.53.206.145:8080,NO USO,NUEVO
4233,163.53.209.7:35278,NO USO,NUEVO
4234,164.160.141.141:8080,NO USO,NUEVO
4235,164.163.232.170:49615,NO USO,NUEVO
4236,164.163.52.247:8080,NO USO,NUEVO
4237,164.39.202.75:53281,NO USO,NUEVO
4238,165.138.11.180:8080,NO USO,NUEVO
4239,165.138.225.250:8080,NO USO,NUEVO
4240,165.138.85.30:8080,NO USO,NUEVO
4241,165.227.35.172:8080,NO USO,NUEVO
4242,165.227.42.21:8080,NO USO,NUEVO
4243,165.234.102.177:8080,NO USO,NUEVO
4244,165.73.128.209:56975,NO USO,NUEVO
4245,166.140.225.225:40064,NO USO,NUEVO
4246,167.179.4.134:8080,NO USO,NUEVO
4247,167.249.249.110:41302,NO USO,NUEVO
4248,167.250.65.246:8080,NO USO,NUEVO
4249,167.99.167.146:8080,NO USO,NUEVO
4250,167.99.197.24:8080,NO USO,NUEVO
4251,167.99.68.138:8080,NO USO,NUEVO
4252,167.99.7.198:8080,NO USO,NUEVO
4253,167.99.75.117:8080,NO USO,NUEVO
4254,167.99.76.184:8080,NO USO,NUEVO
4255,168.121.107.34:33965,NO USO,NUEVO
4256,168.121.135.1:42257,NO USO,NUEVO
4257,168.150.127.44:1080,NO USO,NUEVO
4258,168.181.168.23:53281,NO USO,NUEVO
4259,168.181.61.50:8080,NO USO,NUEVO
4260,168.194.88.152:51134,NO USO,NUEVO
4261,168.196.223.74:8080,NO USO,NUEVO
4262,168.227.54.10:8080,NO USO,NUEVO
4263,168.227.66.211:8080,NO USO,NUEVO
4264,168.228.136.2:8080,NO USO,NUEVO
4265,168.228.192.13:55619,NO USO,NUEVO
4266,168.228.204.253:80,NO USO,NUEVO
4267,168.90.123.7:8080,NO USO,NUEVO
4268,169.0.91.30:8888,NO USO,NUEVO
4269,169.159.132.30:8080,NO USO,NUEVO
4270,169.239.188.58:48807,NO USO,NUEVO
4271,169.239.45.37:8080,NO USO,NUEVO
4272,169.255.75.75:8080,NO USO,NUEVO
4273,170.0.104.107:60337,NO USO,NUEVO
4274,170.185.232.207:8088,NO USO,NUEVO
4275,170.244.105.129:53281,NO USO,NUEVO
4276,170.79.16.19:8080,NO USO,NUEVO
4277,170.79.89.22:999,NO USO,NUEVO
4278,170.84.70.3:49462,NO USO,NUEVO
4279,171.100.29.202:8080,NO USO,NUEVO
4280,171.25.164.123:55253,NO USO,NUEVO
4281,171.255.192.118:8080,NO USO,NUEVO
4282,171.4.90.119:8080,NO USO,NUEVO
4283,171.80.153.139:9999,NO USO,NUEVO
4284,171.83.164.25:9999,NO USO,NUEVO
4285,171.83.164.64:9999,NO USO,NUEVO
4286,171.83.166.176:9999,NO USO,NUEVO
4287,171.83.167.213:9999,NO USO,NUEVO
4288,172.105.204.71:31330,NO USO,NUEVO
4289,173.249.35.163:10010,NO USO,NUEVO
4290,173.249.35.163:1448,NO USO,NUEVO
4291,173.249.43.105:3128,NO USO,NUEVO
4292,174.136.111.210:8080,NO USO,NUEVO
4293,174.142.38.193:80,NO USO,NUEVO
4294,174.142.38.196:80,NO USO,NUEVO
4295,174.142.39.41:80,NO USO,NUEVO
4296,174.78.222.139:8080,NO USO,NUEVO
4297,175.103.42.147:8080,NO USO,NUEVO
4298,175.106.15.15:8181,NO USO,NUEVO
4299,175.158.58.192:8080,NO USO,NUEVO
4300,175.29.195.22:3128,NO USO,NUEVO
4301,176.106.229.51:8080,NO USO,NUEVO
4302,176.110.157.29:8080,NO USO,NUEVO
4303,176.113.127.10:33990,NO USO,NUEVO
4304,176.113.19.87:33270,NO USO,NUEVO
4305,176.114.129.206:44814,NO USO,NUEVO
4306,176.120.33.107:8080,NO USO,NUEVO
4307,176.196.225.22:46988,NO USO,NUEVO
4308,176.196.254.206:31749,NO USO,NUEVO
4309,176.196.90.135:55638,NO USO,NUEVO
4310,176.212.191.179:8080,NO USO,NUEVO
4311,176.215.1.108:60339,NO USO,NUEVO
4312,176.215.197.50:48250,NO USO,NUEVO
4313,176.235.170.182:45000,NO USO,NUEVO
4314,176.56.107.65:45441,NO USO,NUEVO
4315,176.56.236.158:3128,NO USO,NUEVO
4316,176.62.183.200:8080,NO USO,NUEVO
4317,176.63.205.248:43495,NO USO,NUEVO
4318,176.98.76.203:58416,NO USO,NUEVO
4319,176.98.76.210:37951,NO USO,NUEVO
4320,177.10.163.7:8080,NO USO,NUEVO
4321,177.101.122.178:20183,NO USO,NUEVO
4322,177.103.186.7:59254,NO USO,NUEVO
4323,177.103.223.155:3128,NO USO,NUEVO
4324,177.103.236.41:3128,NO USO,NUEVO
4325,177.125.119.5:8080,NO USO,NUEVO
4326,177.135.114.164:3128,NO USO,NUEVO
4327,177.154.16.75:8080,NO USO,NUEVO
4328,177.184.58.186:8080,NO USO,NUEVO
4329,177.184.58.81:8080,NO USO,NUEVO
4330,177.184.63.220:8080,NO USO,NUEVO
4331,177.185.156.241:8080,NO USO,NUEVO
4332,177.200.83.218:38565,NO USO,NUEVO
4333,177.206.163.51:8080,NO USO,NUEVO
4334,177.207.141.84:8080,NO USO,NUEVO
4335,177.22.91.211:20183,NO USO,NUEVO
4336,177.241.244.214:8080,NO USO,NUEVO
4337,177.36.42.92:8080,NO USO,NUEVO
4338,177.36.56.74:20183,NO USO,NUEVO
4339,177.37.199.195:57447,NO USO,NUEVO
4340,177.38.69.117:8080,NO USO,NUEVO
4341,177.46.147.57:37510,NO USO,NUEVO
4342,177.46.147.94:44883,NO USO,NUEVO
4343,177.66.255.140:44675,NO USO,NUEVO
4344,177.66.61.115:8080,NO USO,NUEVO
4345,177.69.237.210:8080,NO USO,NUEVO
4346,177.71.188.169:3128,NO USO,NUEVO
4347,177.73.180.234:8080,NO USO,NUEVO
4348,177.73.50.182:8080,NO USO,NUEVO
4349,177.73.53.193:8080,NO USO,NUEVO
4350,177.75.143.211:35955,NO USO,NUEVO
4351,177.75.86.49:20183,NO USO,NUEVO
4352,177.8.113.61:36380,NO USO,NUEVO
4353,177.8.216.114:8080,NO USO,NUEVO
4354,177.85.112.17:58563,NO USO,NUEVO
4355,177.85.114.210:3128,NO USO,NUEVO
4356,177.85.117.54:39215,NO USO,NUEVO
4357,177.86.24.194:8080,NO USO,NUEVO
4358,177.92.17.50:20183,NO USO,NUEVO
4359,177.92.20.182:63141,NO USO,NUEVO
4360,178.128.114.244:3128,NO USO,NUEVO
4361,178.128.16.51:8080,NO USO,NUEVO
4362,178.128.162.132:8080,NO USO,NUEVO
4363,178.128.174.206:3128,NO USO,NUEVO
4364,178.128.18.81:8080,NO USO,NUEVO
4365,178.128.19.37:8080,NO USO,NUEVO
4366,178.128.208.62:8080,NO USO,NUEVO
4367,178.128.222.29:3128,NO USO,NUEVO
4368,178.128.222.29:8080,NO USO,NUEVO
4369,178.128.57.218:8080,NO USO,NUEVO
4370,178.128.61.83:8080,NO USO,NUEVO
4371,178.132.220.241:8080,NO USO,NUEVO
4372,178.132.92.189:55135,NO USO,NUEVO
4373,178.136.195.170:33315,NO USO,NUEVO
4374,178.141.249.246:8081,NO USO,NUEVO
4375,178.165.103.188:34542,NO USO,NUEVO
4376,178.17.226.78:30252,NO USO,NUEVO
4377,178.17.226.94:8080,NO USO,NUEVO
4378,178.170.181.96:59296,NO USO,NUEVO
4379,178.175.247.81:8080,NO USO,NUEVO
4380,178.182.228.69:35482,NO USO,NUEVO
4381,178.20.38.25:8080,NO USO,NUEVO
4382,178.210.213.77:3128,NO USO,NUEVO
4383,178.219.123.145:8080,NO USO,NUEVO
4384,178.219.183.163:8080,NO USO,NUEVO
4385,178.234.182.142:8080,NO USO,NUEVO
4386,178.239.144.16:8080,NO USO,NUEVO
4387,178.32.80.232:1080,NO USO,NUEVO
4388,178.32.80.233:1080,NO USO,NUEVO
4389,178.32.80.234:1080,NO USO,NUEVO
4390,178.32.80.235:1080,NO USO,NUEVO
4391,178.32.80.236:1080,NO USO,NUEVO
4392,178.32.80.236:8080,NO USO,NUEVO
4393,178.32.80.237:1080,NO USO,NUEVO
4394,178.32.80.238:1080,NO USO,NUEVO
4395,178.32.80.239:1080,NO USO,NUEVO
4396,178.33.249.19:80,NO USO,NUEVO
4397,178.44.113.205:53281,NO USO,NUEVO
4398,178.46.157.208:8080,NO USO,NUEVO
4399,178.54.121.111:60082,NO USO,NUEVO
4400,178.62.215.15:8888,NO USO,NUEVO
4401,178.62.241.136:8080,NO USO,NUEVO
4402,178.63.127.122:3128,NO USO,NUEVO
4403,179.1.6.193:54650,NO USO,NUEVO
4404,179.106.88.162:80,NO USO,NUEVO
4405,179.108.45.1:8080,NO USO,NUEVO
4406,179.109.1.93:8080,NO USO,NUEVO
4407,179.127.155.4:8080,NO USO,NUEVO
4408,179.127.242.60:8080,NO USO,NUEVO
4409,179.185.4.1:34693,NO USO,NUEVO
4410,179.185.89.225:80,NO USO,NUEVO
4411,180.118.243.80:9999,NO USO,NUEVO
4412,180.168.13.26:8000,NO USO,NUEVO
4413,180.180.123.68:8080,NO USO,NUEVO
4414,180.180.170.58:49409,NO USO,NUEVO
4415,180.180.217.136:46116,NO USO,NUEVO
4416,180.180.218.113:41087,NO USO,NUEVO
4417,180.180.243.120:80,NO USO,NUEVO
4418,180.183.101.134:8080,NO USO,NUEVO
4419,180.183.11.216:8080,NO USO,NUEVO
4420,180.183.216.112:8080,NO USO,NUEVO
4421,180.183.232.34:8090,NO USO,NUEVO
4422,180.210.201.54:3128,NO USO,NUEVO
4423,180.210.201.55:3129,NO USO,NUEVO
4424,180.210.201.57:3130,NO USO,NUEVO
4425,180.211.172.151:57828,NO USO,NUEVO
4426,180.214.247.82:8080,NO USO,NUEVO
4427,180.250.153.130:53281,NO USO,NUEVO
4428,180.250.182.50:8080,NO USO,NUEVO
4429,180.250.182.52:8080,NO USO,NUEVO
4430,180.250.198.139:8080,NO USO,NUEVO
4431,180.253.209.35:80,NO USO,NUEVO
4432,180.254.157.176:80,NO USO,NUEVO
4433,180.254.59.220:80,NO USO,NUEVO
4434,180.87.198.37:3128,NO USO,NUEVO
4435,180.92.229.18:8080,NO USO,NUEVO
4436,180.92.238.226:53451,NO USO,NUEVO
4437,181.10.129.85:8080,NO USO,NUEVO
4438,181.112.58.22:65238,NO USO,NUEVO
4439,181.113.20.186:65103,NO USO,NUEVO
4440,181.113.22.186:51873,NO USO,NUEVO
4441,181.129.183.19:53281,NO USO,NUEVO
4442,181.129.70.82:36599,NO USO,NUEVO
4443,181.14.194.10:8090,NO USO,NUEVO
4444,181.143.204.2:80,NO USO,NUEVO
4445,181.143.204.2:8080,NO USO,NUEVO
4446,181.143.66.130:32049,NO USO,NUEVO
4447,181.174.202.74:41153,NO USO,NUEVO
4448,181.196.144.238:44784,NO USO,NUEVO
4449,181.196.145.106:60714,NO USO,NUEVO
4450,181.198.242.220:8080,NO USO,NUEVO
4451,181.198.87.158:8080,NO USO,NUEVO
4452,181.225.40.14:55720,NO USO,NUEVO
4453,181.30.95.163:33078,NO USO,NUEVO
4454,181.48.47.26:53281,NO USO,NUEVO
4455,181.52.237.106:36060,NO USO,NUEVO
4456,182.16.162.210:53281,NO USO,NUEVO
4457,182.16.163.153:8080,NO USO,NUEVO
4458,182.16.181.130:8080,NO USO,NUEVO
4459,182.160.104.213:8080,NO USO,NUEVO
4460,182.160.120.42:8080,NO USO,NUEVO
4461,182.23.102.10:53399,NO USO,NUEVO
4462,182.23.99.134:58141,NO USO,NUEVO
4463,182.253.101.170:8080,NO USO,NUEVO
4464,182.253.141.120:8080,NO USO,NUEVO
4465,182.253.152.90:8080,NO USO,NUEVO
4466,182.253.199.178:80,NO USO,NUEVO
4467,182.253.234.57:8080,NO USO,NUEVO
4468,182.48.94.238:8080,NO USO,NUEVO
4469,182.52.131.69:8080,NO USO,NUEVO
4470,182.52.51.31:30298,NO USO,NUEVO
4471,182.52.51.51:54999,NO USO,NUEVO
4472,182.52.87.191:8080,NO USO,NUEVO
4473,182.53.135.54:8080,NO USO,NUEVO
4474,182.53.197.126:58731,NO USO,NUEVO
4475,182.53.206.152:32598,NO USO,NUEVO
4476,182.53.206.153:8080,NO USO,NUEVO
4477,182.53.206.44:45900,NO USO,NUEVO
4478,182.61.101.84:443,NO USO,NUEVO
4479,182.71.171.13:1080,NO USO,NUEVO
4480,182.92.105.136:3128,NO USO,NUEVO
4481,183.129.207.80:12609,NO USO,NUEVO
4482,183.148.139.163:9999,NO USO,NUEVO
4483,183.148.144.189:9999,NO USO,NUEVO
4484,183.148.153.214:9999,NO USO,NUEVO
4485,183.166.136.140:9999,NO USO,NUEVO
4486,183.166.136.32:9999,NO USO,NUEVO
4487,183.181.172.1:80,NO USO,NUEVO
4488,183.247.152.98:53281,NO USO,NUEVO
4489,183.47.40.35:8088,NO USO,NUEVO
4490,183.6.130.6:8118,NO USO,NUEVO
4491,183.88.16.123:8080,NO USO,NUEVO
4492,183.88.221.63:8080,NO USO,NUEVO
4493,183.88.229.165:8080,NO USO,NUEVO
4494,183.88.234.48:8080,NO USO,NUEVO
4495,183.88.48.147:8080,NO USO,NUEVO
4496,183.88.48.199:8080,NO USO,NUEVO
4497,183.88.55.18:8080,NO USO,NUEVO
4498,183.88.56.222:8080,NO USO,NUEVO
4499,183.89.115.32:8080,NO USO,NUEVO
4500,183.89.50.65:8080,NO USO,NUEVO
4501,184.105.143.66:3128,NO USO,NUEVO
4502,184.180.90.226:8080,NO USO,NUEVO
4503,184.185.166.27:8080,NO USO,NUEVO
4504,185.101.236.199:38545,NO USO,NUEVO
4505,185.103.167.151:41258,NO USO,NUEVO
4506,185.105.101.137:5220,NO USO,NUEVO
4507,185.105.168.37:51879,NO USO,NUEVO
4508,185.108.123.249:3128,NO USO,NUEVO
4509,185.108.141.19:8080,NO USO,NUEVO
4510,185.108.141.49:8080,NO USO,NUEVO
4511,185.108.141.74:8080,NO USO,NUEVO
4512,185.109.54.227:31280,NO USO,NUEVO
4513,185.11.199.190:3128,NO USO,NUEVO
4514,185.110.237.202:8080,NO USO,NUEVO
4515,185.111.208.148:48156,NO USO,NUEVO
4516,185.118.155.153:32592,NO USO,NUEVO
4517,185.119.57.254:53281,NO USO,NUEVO
4518,185.120.220.82:54885,NO USO,NUEVO
4519,185.13.229.138:80,NO USO,NUEVO
4520,185.13.79.237:57631,NO USO,NUEVO
4521,185.131.62.250:53281,NO USO,NUEVO
4522,185.132.133.171:1080,NO USO,NUEVO
4523,185.132.133.173:8080,NO USO,NUEVO
4524,185.132.133.184:8080,NO USO,NUEVO
4525,185.132.133.185:8080,NO USO,NUEVO
4526,185.132.133.186:1080,NO USO,NUEVO
4527,185.132.133.186:8080,NO USO,NUEVO
4528,185.132.133.187:1080,NO USO,NUEVO
4529,185.132.133.187:8080,NO USO,NUEVO
4530,185.132.133.188:1080,NO USO,NUEVO
4531,185.132.133.188:8080,NO USO,NUEVO
4532,185.132.133.195:1080,NO USO,NUEVO
4533,185.132.133.203:1080,NO USO,NUEVO
4534,185.132.133.206:1080,NO USO,NUEVO
4535,185.132.133.208:1080,NO USO,NUEVO
4536,185.132.133.209:1080,NO USO,NUEVO
4537,185.132.133.211:1080,NO USO,NUEVO
4538,185.132.133.211:8080,NO USO,NUEVO
4539,185.132.133.212:1080,NO USO,NUEVO
4540,185.132.133.214:1080,NO USO,NUEVO
4541,185.132.133.214:8080,NO USO,NUEVO
4542,185.132.178.137:1080,NO USO,NUEVO
4543,185.132.178.137:8080,NO USO,NUEVO
4544,185.132.178.138:1080,NO USO,NUEVO
4545,185.132.178.140:1080,NO USO,NUEVO
4546,185.132.178.141:1080,NO USO,NUEVO
4547,185.132.178.143:1080,NO USO,NUEVO
4548,185.132.178.204:1080,NO USO,NUEVO
4549,185.132.178.206:1080,NO USO,NUEVO
4550,185.132.178.206:8080,NO USO,NUEVO
4551,185.132.178.207:1080,NO USO,NUEVO
4552,185.132.178.208:1080,NO USO,NUEVO
4553,185.132.178.210:1080,NO USO,NUEVO
4554,185.132.178.212:1080,NO USO,NUEVO
4555,185.132.179.108:1080,NO USO,NUEVO
4556,185.132.179.108:8080,NO USO,NUEVO
4557,185.132.179.110:1080,NO USO,NUEVO
4558,185.132.179.110:8080,NO USO,NUEVO
4559,185.132.179.111:1080,NO USO,NUEVO
4560,185.132.179.111:8080,NO USO,NUEVO
4561,185.132.179.114:1080,NO USO,NUEVO
4562,185.132.179.114:8080,NO USO,NUEVO
4563,185.14.234.101:41914,NO USO,NUEVO
4564,185.141.10.178:8080,NO USO,NUEVO
4565,185.142.92.65:9000,NO USO,NUEVO
4566,185.142.94.249:9000,NO USO,NUEVO
4567,185.146.112.142:8080,NO USO,NUEVO
4568,185.15.109.80:8080,NO USO,NUEVO
4569,185.15.252.41:8080,NO USO,NUEVO
4570,185.150.143.182:8080,NO USO,NUEVO
4571,185.151.151.190:3128,NO USO,NUEVO
4572,185.151.84.57:52553,NO USO,NUEVO
4573,185.158.112.209:3128,NO USO,NUEVO
4574,185.16.166.46:52366,NO USO,NUEVO
4575,185.160.60.36:33471,NO USO,NUEVO
4576,185.162.142.81:53281,NO USO,NUEVO
4577,185.162.235.190:8082,NO USO,NUEVO
4578,185.17.134.149:36486,NO USO,NUEVO
4579,185.176.145.155:42941,NO USO,NUEVO
4580,185.188.218.10:60928,NO USO,NUEVO
4581,185.192.181.93:8080,NO USO,NUEVO
4582,185.20.115.114:57236,NO USO,NUEVO
4583,185.208.100.197:59732,NO USO,NUEVO
4584,185.208.188.182:41258,NO USO,NUEVO
4585,185.212.126.123:8080,NO USO,NUEVO
4586,185.212.127.32:41452,NO USO,NUEVO
4587,185.22.172.94:10010,NO USO,NUEVO
4588,185.22.172.94:1448,NO USO,NUEVO
4589,185.22.172.94:655,NO USO,NUEVO
4590,185.22.174.65:10010,NO USO,NUEVO
4591,185.22.174.65:1448,NO USO,NUEVO
4592,185.22.174.68:10010,NO USO,NUEVO
4593,185.22.174.69:10010,NO USO,NUEVO
4594,185.22.174.69:1448,NO USO,NUEVO
4595,185.23.82.39:59248,NO USO,NUEVO
4596,185.233.170.13:80,NO USO,NUEVO
4597,185.233.170.13:8080,NO USO,NUEVO
4598,185.3.212.138:8080,NO USO,NUEVO
4599,185.32.120.177:60724,NO USO,NUEVO
4600,185.32.181.153:8080,NO USO,NUEVO
4601,185.41.112.29:57190,NO USO,NUEVO
4602,185.44.232.30:53281,NO USO,NUEVO
4603,185.5.19.234:52975,NO USO,NUEVO
4604,185.50.52.89:3128,NO USO,NUEVO
4605,185.61.181.230:8080,NO USO,NUEVO
4606,185.61.92.228:33060,NO USO,NUEVO
4607,185.64.18.25:8080,NO USO,NUEVO
4608,185.7.168.142:8080,NO USO,NUEVO
4609,185.7.169.143:8080,NO USO,NUEVO
4610,185.7.169.214:8080,NO USO,NUEVO
4611,185.72.41.102:60285,NO USO,NUEVO
4612,185.74.235.222:8080,NO USO,NUEVO
4613,185.80.130.17:80,NO USO,NUEVO
4614,185.82.136.68:23500,NO USO,NUEVO
4615,185.85.219.74:61068,NO USO,NUEVO
4616,185.91.168.162:54864,NO USO,NUEVO
4617,185.91.252.17:52654,NO USO,NUEVO
4618,185.93.240.132:8080,NO USO,NUEVO
4619,185.97.122.226:53281,NO USO,NUEVO
4620,186.1.3.37:52765,NO USO,NUEVO
4621,186.10.80.122:53281,NO USO,NUEVO
4622,186.151.189.22:45812,NO USO,NUEVO
4623,186.167.50.19:44245,NO USO,NUEVO
4624,186.192.17.242:8080,NO USO,NUEVO
4625,186.202.16.105:80,NO USO,NUEVO
4626,186.211.176.190:50306,NO USO,NUEVO
4627,186.216.203.14:38329,NO USO,NUEVO
4628,186.219.214.10:32708,NO USO,NUEVO
4629,186.225.102.218:3128,NO USO,NUEVO
4630,186.225.182.53:53281,NO USO,NUEVO
4631,186.225.35.13:80,NO USO,NUEVO
4632,186.226.145.110:80,NO USO,NUEVO
4633,186.226.175.116:8080,NO USO,NUEVO
4634,186.233.220.218:8080,NO USO,NUEVO
4635,186.236.237.243:56126,NO USO,NUEVO
4636,186.237.124.85:8080,NO USO,NUEVO
4637,186.237.219.96:8080,NO USO,NUEVO
4638,186.237.221.37:8080,NO USO,NUEVO
4639,186.237.221.46:8080,NO USO,NUEVO
4640,186.249.213.95:37960,NO USO,NUEVO
4641,186.249.23.241:8080,NO USO,NUEVO
4642,186.250.176.149:46941,NO USO,NUEVO
4643,186.3.147.10:21776,NO USO,NUEVO
4644,186.38.44.138:58306,NO USO,NUEVO
4645,186.46.136.70:31777,NO USO,NUEVO
4646,186.46.185.92:8080,NO USO,NUEVO
4647,186.46.220.117:80,NO USO,NUEVO
4648,186.47.87.162:8080,NO USO,NUEVO
4649,186.72.254.38:8080,NO USO,NUEVO
4650,186.74.254.38:53281,NO USO,NUEVO
4651,187.109.181.75:8080,NO USO,NUEVO
4652,187.11.216.80:8080,NO USO,NUEVO
4653,187.111.192.142:50608,NO USO,NUEVO
4654,187.122.248.194:38889,NO USO,NUEVO
4655,187.16.4.126:8080,NO USO,NUEVO
4656,187.162.11.94:3128,NO USO,NUEVO
4657,187.177.139.7:8080,NO USO,NUEVO
4658,187.188.154.14:61440,NO USO,NUEVO
4659,187.188.211.73:9991,NO USO,NUEVO
4660,187.189.65.38:9991,NO USO,NUEVO
4661,187.189.73.66:9991,NO USO,NUEVO
4662,187.191.20.5:61994,NO USO,NUEVO
4663,187.191.20.6:61994,NO USO,NUEVO
4664,187.44.1.167:8080,NO USO,NUEVO
4665,187.44.193.234:8080,NO USO,NUEVO
4666,187.5.207.74:3128,NO USO,NUEVO
4667,187.50.167.210:8080,NO USO,NUEVO
4668,187.95.27.120:8080,NO USO,NUEVO
4669,187.95.28.9:8080,NO USO,NUEVO
4670,188.0.129.134:32479,NO USO,NUEVO
4671,188.0.138.147:8080,NO USO,NUEVO
4672,188.126.29.7:31059,NO USO,NUEVO
4673,188.133.137.9:8081,NO USO,NUEVO
4674,188.136.143.210:8080,NO USO,NUEVO
4675,188.136.222.1:9090,NO USO,NUEVO
4676,188.138.247.108:443,NO USO,NUEVO
4677,188.159.250.176:8080,NO USO,NUEVO
4678,188.170.41.6:60332,NO USO,NUEVO
4679,188.18.52.137:8080,NO USO,NUEVO
4680,188.211.226.118:53281,NO USO,NUEVO
4681,188.234.151.103:8080,NO USO,NUEVO
4682,188.235.8.5:33043,NO USO,NUEVO
4683,188.253.0.220:8080,NO USO,NUEVO
4684,188.255.187.226:8080,NO USO,NUEVO
4685,188.26.3.152:44905,NO USO,NUEVO
4686,188.40.166.198:3128,NO USO,NUEVO
4687,188.43.20.177:3128,NO USO,NUEVO
4688,188.43.52.166:47362,NO USO,NUEVO
4689,188.64.129.242:31736,NO USO,NUEVO
4690,188.94.164.178:8080,NO USO,NUEVO
4691,188.94.230.69:8080,NO USO,NUEVO
4692,188.95.124.6:34492,NO USO,NUEVO
4693,189.1.15.94:20183,NO USO,NUEVO
4694,189.112.212.6:32373,NO USO,NUEVO
4695,189.197.77.198:3128,NO USO,NUEVO
4696,189.199.112.138:8080,NO USO,NUEVO
4697,189.45.199.37:20183,NO USO,NUEVO
4698,189.5.119.200:8080,NO USO,NUEVO
4699,189.50.105.44:3129,NO USO,NUEVO
4700,189.51.98.118:48704,NO USO,NUEVO
4701,189.61.107.94:80,NO USO,NUEVO
4702,189.63.230.145:3128,NO USO,NUEVO
4703,189.80.3.187:8080,NO USO,NUEVO
4704,189.89.248.40:3128,NO USO,NUEVO
4705,189.90.255.208:3128,NO USO,NUEVO
4706,190.0.246.205:8080,NO USO,NUEVO
4707,190.104.24.103:8080,NO USO,NUEVO
4708,190.104.8.19:8080,NO USO,NUEVO
4709,190.107.118.79:8080,NO USO,NUEVO
4710,190.109.32.243:52893,NO USO,NUEVO
4711,190.11.24.66:53281,NO USO,NUEVO
4712,190.111.233.208:53281,NO USO,NUEVO
4713,190.114.247.178:60955,NO USO,NUEVO
4714,190.12.55.210:46078,NO USO,NUEVO
4715,190.120.78.242:8080,NO USO,NUEVO
4716,190.122.130.19:48669,NO USO,NUEVO
4717,190.122.186.200:8080,NO USO,NUEVO
4718,190.128.216.188:3128,NO USO,NUEVO
4719,190.128.227.98:80,NO USO,NUEVO
4720,190.131.223.210:46418,NO USO,NUEVO
4721,190.14.213.2:8080,NO USO,NUEVO
4722,190.140.71.113:8080,NO USO,NUEVO
4723,190.145.140.106:8080,NO USO,NUEVO
4724,190.145.211.174:63141,NO USO,NUEVO
4725,190.147.93.2:46533,NO USO,NUEVO
4726,190.151.10.226:8080,NO USO,NUEVO
4727,190.152.17.62:53281,NO USO,NUEVO
4728,190.2.21.155:9991,NO USO,NUEVO
4729,190.207.171.208:8080,NO USO,NUEVO
4730,190.210.3.69:31706,NO USO,NUEVO
4731,190.211.188.10:8181,NO USO,NUEVO
4732,190.211.188.11:8181,NO USO,NUEVO
4733,190.211.188.12:8181,NO USO,NUEVO
4734,190.211.80.76:8080,NO USO,NUEVO
4735,190.211.80.77:8080,NO USO,NUEVO
4736,190.214.9.10:41572,NO USO,NUEVO
4737,190.242.119.194:3128,NO USO,NUEVO
4738,190.242.98.74:80,NO USO,NUEVO
4739,190.3.117.18:8080,NO USO,NUEVO
4740,190.42.189.155:8080,NO USO,NUEVO
4741,190.42.189.168:8080,NO USO,NUEVO
4742,190.52.128.42:8888,NO USO,NUEVO
4743,190.52.168.58:3128,NO USO,NUEVO
4744,190.52.35.2:8082,NO USO,NUEVO
4745,190.53.38.98:43403,NO USO,NUEVO
4746,190.53.46.2:52289,NO USO,NUEVO
4747,190.54.100.76:8080,NO USO,NUEVO
4748,190.6.200.158:38256,NO USO,NUEVO
4749,190.60.69.202:8080,NO USO,NUEVO
4750,190.60.69.42:8080,NO USO,NUEVO
4751,190.63.144.41:57922,NO USO,NUEVO
4752,190.63.160.98:47282,NO USO,NUEVO
4753,190.64.177.70:60412,NO USO,NUEVO
4754,190.82.82.146:49393,NO USO,NUEVO
4755,190.90.40.208:8080,NO USO,NUEVO
4756,191.102.118.34:999,NO USO,NUEVO
4757,191.103.254.125:51869,NO USO,NUEVO
4758,191.239.243.156:3128,NO USO,NUEVO
4759,191.241.226.230:53281,NO USO,NUEVO
4760,191.241.228.118:20183,NO USO,NUEVO
4761,191.36.152.65:8080,NO USO,NUEVO
4762,191.36.155.3:8080,NO USO,NUEVO
4763,191.37.3.151:80,NO USO,NUEVO
4764,191.37.50.24:8080,NO USO,NUEVO
4765,191.6.25.69:20183,NO USO,NUEVO
4766,191.7.208.126:54965,NO USO,NUEVO
4767,192.115.106.15:80,NO USO,NUEVO
4768,192.140.80.10:8080,NO USO,NUEVO
4769,192.166.219.46:3128,NO USO,NUEVO
4770,192.99.191.232:1080,NO USO,NUEVO
4771,192.99.191.233:1080,NO USO,NUEVO
4772,192.99.191.234:1080,NO USO,NUEVO
4773,192.99.191.235:1080,NO USO,NUEVO
4774,192.99.191.236:1080,NO USO,NUEVO
4775,192.99.191.237:1080,NO USO,NUEVO
