,CADENA,ESTADO,SITUACION
8285,190.122.15.1:4444,NO USO,NUEVO
8286,190.122.186.208:8080,NO USO,NUEVO
8287,190.122.186.216:8080,NO USO,NUEVO
8288,190.122.187.230:55578,NO USO,NUEVO
8289,190.124.34.221:53515,NO USO,NUEVO
8290,190.128.227.98:80,NO USO,NUEVO
8291,190.14.213.2:8080,NO USO,NUEVO
8292,190.14.249.165:31736,NO USO,NUEVO
8293,190.140.71.113:8080,NO USO,NUEVO
8294,190.145.200.126:53281,NO USO,NUEVO
8295,190.145.211.174:63141,NO USO,NUEVO
8296,190.145.76.18:33230,NO USO,NUEVO
8297,190.147.208.143:8080,NO USO,NUEVO
8298,190.149.165.154:39850,NO USO,NUEVO
8299,190.151.94.2:46615,NO USO,NUEVO
8300,190.152.0.130:50875,NO USO,NUEVO
8301,190.152.182.150:53281,NO USO,NUEVO
8302,190.152.213.126:46535,NO USO,NUEVO
8303,190.152.221.46:33861,NO USO,NUEVO
8304,190.152.36.102:61440,NO USO,NUEVO
8305,190.152.71.230:54354,NO USO,NUEVO
8306,190.152.71.30:58727,NO USO,NUEVO
8307,190.166.249.44:45062,NO USO,NUEVO
8308,190.167.228.37:8181,NO USO,NUEVO
8309,190.181.61.6:52020,NO USO,NUEVO
8310,190.184.144.146:46456,NO USO,NUEVO
8311,190.184.144.2:51846,NO USO,NUEVO
8312,190.184.144.50:35353,NO USO,NUEVO
8313,190.184.202.158:38295,NO USO,NUEVO
8314,190.186.1.46:36751,NO USO,NUEVO
8315,190.186.59.22:52335,NO USO,NUEVO
8316,190.193.8.28:58332,NO USO,NUEVO
8317,190.196.72.166:32637,NO USO,NUEVO
8318,190.2.62.209:8080,NO USO,NUEVO
8319,190.202.18.126:53281,NO USO,NUEVO
8320,190.205.122.58:53281,NO USO,NUEVO
8321,190.210.40.129:36282,NO USO,NUEVO
8322,190.214.23.198:53281,NO USO,NUEVO
8323,190.214.26.90:53281,NO USO,NUEVO
8324,190.214.9.10:41572,NO USO,NUEVO
8325,190.216.103.211:61911,NO USO,NUEVO
8326,190.216.224.39:42402,NO USO,NUEVO
8327,190.239.233.187:8080,NO USO,NUEVO
8328,190.242.119.194:3128,NO USO,NUEVO
8329,190.242.41.133:8080,NO USO,NUEVO
8330,190.242.98.74:80,NO USO,NUEVO
8331,190.248.158.194:8080,NO USO,NUEVO
8332,190.249.158.128:45683,NO USO,NUEVO
8333,190.255.37.60:8080,NO USO,NUEVO
8334,190.3.117.18:8080,NO USO,NUEVO
8335,190.42.189.155:8080,NO USO,NUEVO
8336,190.42.189.168:8080,NO USO,NUEVO
8337,190.5.225.178:53383,NO USO,NUEVO
8338,190.52.162.108:42490,NO USO,NUEVO
8339,190.52.168.58:3128,NO USO,NUEVO
8340,190.52.193.102:80,NO USO,NUEVO
8341,190.52.193.97:63141,NO USO,NUEVO
8342,190.53.38.98:43403,NO USO,NUEVO
8343,190.53.46.62:58473,NO USO,NUEVO
8344,190.57.143.66:50719,NO USO,NUEVO
8345,190.6.196.134:80,NO USO,NUEVO
8346,190.60.69.114:8080,NO USO,NUEVO
8347,190.60.69.194:8080,NO USO,NUEVO
8348,190.60.69.42:8080,NO USO,NUEVO
8349,190.63.160.98:47282,NO USO,NUEVO
8350,190.7.158.58:36181,NO USO,NUEVO
8351,190.74.71.71:8080,NO USO,NUEVO
8352,190.82.82.146:49393,NO USO,NUEVO
8353,190.85.136.34:48480,NO USO,NUEVO
8354,190.9.59.198:53281,NO USO,NUEVO
8355,190.90.1.203:53321,NO USO,NUEVO
8356,190.90.20.229:40806,NO USO,NUEVO
8357,190.90.40.208:8080,NO USO,NUEVO
8358,190.92.40.194:8080,NO USO,NUEVO
8359,190.93.179.245:8080,NO USO,NUEVO
8360,190.94.18.214:999,NO USO,NUEVO
8361,190.96.214.59:8080,NO USO,NUEVO
8362,191.100.24.251:21776,NO USO,NUEVO
8363,191.100.25.15:30299,NO USO,NUEVO
8364,191.100.25.218:21231,NO USO,NUEVO
8365,191.102.70.82:9991,NO USO,NUEVO
8366,191.102.82.93:9991,NO USO,NUEVO
8367,191.102.86.149:9991,NO USO,NUEVO
8368,191.102.86.166:8080,NO USO,NUEVO
8369,191.103.218.105:32919,NO USO,NUEVO
8370,191.103.218.9:53281,NO USO,NUEVO
8371,191.189.1.108:53281,NO USO,NUEVO
8372,191.223.54.118:3128,NO USO,NUEVO
8373,191.233.26.28:3128,NO USO,NUEVO
8374,191.239.243.156:3128,NO USO,NUEVO
8375,191.241.226.230:53281,NO USO,NUEVO
8376,191.241.228.118:20183,NO USO,NUEVO
8377,191.241.228.78:20183,NO USO,NUEVO
8378,191.241.33.238:39188,NO USO,NUEVO
8379,191.241.34.210:8080,NO USO,NUEVO
8380,191.242.182.132:8081,NO USO,NUEVO
8381,191.242.230.135:8080,NO USO,NUEVO
8382,191.243.221.130:3128,NO USO,NUEVO
8383,191.32.57.18:80,NO USO,NUEVO
8384,191.36.157.195:8080,NO USO,NUEVO
8385,191.37.158.150:8080,NO USO,NUEVO
8386,191.37.3.151:80,NO USO,NUEVO
8387,191.5.0.79:53281,NO USO,NUEVO
8388,191.6.72.186:20183,NO USO,NUEVO
8389,191.7.200.218:46535,NO USO,NUEVO
8390,191.7.201.241:39649,NO USO,NUEVO
8391,191.7.204.82:3128,NO USO,NUEVO
8392,191.7.208.126:54965,NO USO,NUEVO
8393,191.7.209.214:8080,NO USO,NUEVO
8394,191.89.172.140:35867,NO USO,NUEVO
8395,191.98.181.174:41619,NO USO,NUEVO
8396,191.98.198.42:41706,NO USO,NUEVO
8397,192.115.106.15:80,NO USO,NUEVO
8398,192.119.203.124:48678,NO USO,NUEVO
8399,192.140.42.81:57373,NO USO,NUEVO
8400,192.140.91.212:38812,NO USO,NUEVO
8401,192.141.5.57:8080,NO USO,NUEVO
8402,192.166.219.46:3128,NO USO,NUEVO
8403,192.99.160.45:8080,NO USO,NUEVO
8404,192.99.191.232:1080,NO USO,NUEVO
8405,192.99.191.233:1080,NO USO,NUEVO
8406,192.99.191.234:1080,NO USO,NUEVO
8407,192.99.191.235:1080,NO USO,NUEVO
8408,192.99.191.236:1080,NO USO,NUEVO
8409,192.99.191.237:1080,NO USO,NUEVO
8410,192.99.191.238:1080,NO USO,NUEVO
8411,192.99.191.239:1080,NO USO,NUEVO
8412,193.106.170.133:38591,NO USO,NUEVO
8413,193.106.192.149:53281,NO USO,NUEVO
8414,193.110.115.220:3128,NO USO,NUEVO
8415,193.110.78.15:43448,NO USO,NUEVO
8416,193.112.11.28:1080,NO USO,NUEVO
8417,193.112.113.26:1080,NO USO,NUEVO
8418,193.112.141.186:1080,NO USO,NUEVO
8419,193.112.182.44:1080,NO USO,NUEVO
8420,193.112.41.107:1080,NO USO,NUEVO
8421,193.112.75.145:1080,NO USO,NUEVO
8422,193.160.226.89:53186,NO USO,NUEVO
8423,193.19.165.222:53281,NO USO,NUEVO
8424,193.193.71.178:43857,NO USO,NUEVO
8425,193.200.151.69:34506,NO USO,NUEVO
8426,193.226.4.7:80,NO USO,NUEVO
8427,193.233.9.167:42268,NO USO,NUEVO
8428,193.239.101.74:32231,NO USO,NUEVO
8429,193.254.216.146:80,NO USO,NUEVO
8430,193.27.208.137:42618,NO USO,NUEVO
8431,193.30.121.46:80,NO USO,NUEVO
8432,193.34.140.84:57220,NO USO,NUEVO
8433,193.34.55.64:38944,NO USO,NUEVO
8434,193.37.192.243:8080,NO USO,NUEVO
8435,193.41.79.210:8080,NO USO,NUEVO
8436,193.68.17.46:51522,NO USO,NUEVO
8437,193.85.228.178:43036,NO USO,NUEVO
8438,193.92.85.51:8080,NO USO,NUEVO
8439,193.93.216.219:23500,NO USO,NUEVO
8440,193.93.216.95:8080,NO USO,NUEVO
8441,193.95.106.249:3128,NO USO,NUEVO
8442,194.114.138.185:6575,NO USO,NUEVO
8443,194.12.255.230:52132,NO USO,NUEVO
8444,194.126.25.28:43137,NO USO,NUEVO
8445,194.135.120.242:32033,NO USO,NUEVO
8446,194.135.6.62:55410,NO USO,NUEVO
8447,194.150.143.7:50691,NO USO,NUEVO
8448,194.152.235.171:8080,NO USO,NUEVO
8449,194.177.0.74:53281,NO USO,NUEVO
8450,194.183.174.152:52195,NO USO,NUEVO
8451,194.186.131.38:47532,NO USO,NUEVO
8452,194.186.135.74:3130,NO USO,NUEVO
8453,194.186.150.18:8080,NO USO,NUEVO
8454,194.187.216.228:53281,NO USO,NUEVO
8455,194.226.61.18:51310,NO USO,NUEVO
8456,194.228.129.189:37368,NO USO,NUEVO
8457,194.246.105.51:41258,NO USO,NUEVO
8458,194.28.222.1:31227,NO USO,NUEVO
8459,194.29.60.171:48809,NO USO,NUEVO
8460,194.44.168.106:8080,NO USO,NUEVO
8461,194.44.211.246:80,NO USO,NUEVO
8462,194.44.61.10:36690,NO USO,NUEVO
8463,194.67.57.80:3128,NO USO,NUEVO
8464,194.79.60.240:38456,NO USO,NUEVO
8465,194.9.26.223:4550,NO USO,NUEVO
8466,194.9.26.243:38391,NO USO,NUEVO
8467,195.110.124.148:80,NO USO,NUEVO
8468,195.113.194.134:80,NO USO,NUEVO
8469,195.116.237.20:54263,NO USO,NUEVO
8470,195.120.185.218:80,NO USO,NUEVO
8471,195.122.23.24:41647,NO USO,NUEVO
8472,195.123.212.199:56945,NO USO,NUEVO
8473,195.123.221.131:8080,NO USO,NUEVO
8474,195.13.206.152:80,NO USO,NUEVO
8475,195.144.219.155:54857,NO USO,NUEVO
8476,195.154.45.15:80,NO USO,NUEVO
8477,195.154.50.216:80,NO USO,NUEVO
8478,195.158.109.248:45678,NO USO,NUEVO
8479,195.178.207.241:80,NO USO,NUEVO
8480,195.178.56.32:8080,NO USO,NUEVO
8481,195.191.131.150:42911,NO USO,NUEVO
8482,195.191.183.169:47238,NO USO,NUEVO
8483,195.191.250.38:3128,NO USO,NUEVO
8484,195.206.190.165:8080,NO USO,NUEVO
8485,195.208.172.70:8080,NO USO,NUEVO
8486,195.208.36.45:35531,NO USO,NUEVO
8487,195.211.231.29:54732,NO USO,NUEVO
8488,195.214.222.75:8080,NO USO,NUEVO
8489,195.222.104.157:32998,NO USO,NUEVO
8490,195.231.68.161:7777,NO USO,NUEVO
8491,195.234.210.48:51545,NO USO,NUEVO
8492,195.238.85.215:50948,NO USO,NUEVO
8493,195.239.178.110:59548,NO USO,NUEVO
8494,195.239.248.220:8080,NO USO,NUEVO
8495,195.24.154.3:51749,NO USO,NUEVO
8496,195.29.239.34:57278,NO USO,NUEVO
8497,195.30.107.52:80,NO USO,NUEVO
8498,195.34.15.98:30708,NO USO,NUEVO
8499,195.34.241.85:8080,NO USO,NUEVO
8500,195.37.164.150:80,NO USO,NUEVO
8501,195.39.107.67:80,NO USO,NUEVO
8502,195.41.203.130:80,NO USO,NUEVO
8503,195.41.203.134:80,NO USO,NUEVO
8504,195.41.203.146:80,NO USO,NUEVO
8505,195.41.203.202:80,NO USO,NUEVO
8506,195.49.168.5:80,NO USO,NUEVO
8507,195.5.163.205:80,NO USO,NUEVO
8508,195.50.71.242:80,NO USO,NUEVO
8509,195.50.71.243:80,NO USO,NUEVO
8510,195.56.146.102:80,NO USO,NUEVO
8511,195.62.15.34:80,NO USO,NUEVO
8512,195.62.36.58:35488,NO USO,NUEVO
8513,195.62.70.22:8080,NO USO,NUEVO
8514,195.64.162.1:80,NO USO,NUEVO
8515,195.66.136.20:80,NO USO,NUEVO
8516,195.69.221.198:38701,NO USO,NUEVO
8517,195.7.173.18:80,NO USO,NUEVO
8518,195.70.36.66:80,NO USO,NUEVO
8519,195.78.112.235:61098,NO USO,NUEVO
8520,195.82.181.172:80,NO USO,NUEVO
8521,195.88.152.227:80,NO USO,NUEVO
8522,195.88.152.231:80,NO USO,NUEVO
8523,195.88.152.78:80,NO USO,NUEVO
8524,195.88.16.155:42014,NO USO,NUEVO
8525,195.88.26.9:48346,NO USO,NUEVO
8526,195.88.42.19:51147,NO USO,NUEVO
8527,195.9.162.186:8080,NO USO,NUEVO
8528,195.9.168.178:38159,NO USO,NUEVO
8529,195.9.188.78:53281,NO USO,NUEVO
8530,195.9.44.50:55197,NO USO,NUEVO
8531,195.9.99.66:54725,NO USO,NUEVO
8532,195.91.249.211:54698,NO USO,NUEVO
8533,196.0.109.146:37810,NO USO,NUEVO
8534,196.0.117.14:61606,NO USO,NUEVO
8535,196.11.177.6:8080,NO USO,NUEVO
8536,196.11.90.165:80,NO USO,NUEVO
8537,196.2.14.250:37105,NO USO,NUEVO
8538,196.201.45.130:8080,NO USO,NUEVO
8539,196.202.153.67:3128,NO USO,NUEVO
8540,196.216.220.197:8080,NO USO,NUEVO
8541,196.22.139.5:3128,NO USO,NUEVO
8542,196.223.245.48:8080,NO USO,NUEVO
8543,196.25.63.190:8080,NO USO,NUEVO
8544,196.251.19.114:53281,NO USO,NUEVO
8545,196.27.106.112:8080,NO USO,NUEVO
8546,196.27.108.175:53281,NO USO,NUEVO
8547,196.27.112.190:30096,NO USO,NUEVO
8548,196.27.115.138:55474,NO USO,NUEVO
8549,196.3.97.86:23500,NO USO,NUEVO
8550,196.32.103.44:45053,NO USO,NUEVO
8551,196.32.109.132:32844,NO USO,NUEVO
8552,196.40.188.137:48132,NO USO,NUEVO
8553,196.41.56.214:46077,NO USO,NUEVO
8554,196.50.240.91:45695,NO USO,NUEVO
8555,196.6.232.148:8080,NO USO,NUEVO
8556,196.6.232.235:8080,NO USO,NUEVO
8557,197.149.129.65:44972,NO USO,NUEVO
8558,197.149.96.3:8080,NO USO,NUEVO
8559,197.157.230.42:55436,NO USO,NUEVO
8560,197.157.255.38:8080,NO USO,NUEVO
8561,197.159.0.214:60051,NO USO,NUEVO
8562,197.159.1.172:63141,NO USO,NUEVO
8563,197.210.134.66:8080,NO USO,NUEVO
8564,197.210.217.66:56312,NO USO,NUEVO
8565,197.211.245.50:53281,NO USO,NUEVO
8566,197.211.3.238:8080,NO USO,NUEVO
8567,197.211.39.16:50582,NO USO,NUEVO
8568,197.211.40.226:8080,NO USO,NUEVO
8569,197.211.45.4:10000,NO USO,NUEVO
8570,197.211.49.106:8080,NO USO,NUEVO
8571,197.216.2.11:8080,NO USO,NUEVO
8572,197.216.2.12:8080,NO USO,NUEVO
8573,197.216.2.13:8080,NO USO,NUEVO
8574,197.216.2.14:8080,NO USO,NUEVO
8575,197.216.2.9:8080,NO USO,NUEVO
8576,197.220.193.6:8080,NO USO,NUEVO
8577,197.232.16.104:48034,NO USO,NUEVO
8578,197.232.46.124:42566,NO USO,NUEVO
8579,197.232.63.162:53433,NO USO,NUEVO
8580,197.234.44.222:8080,NO USO,NUEVO
8581,197.242.206.105:41997,NO USO,NUEVO
8582,197.245.152.245:38173,NO USO,NUEVO
8583,197.248.184.158:53281,NO USO,NUEVO
8584,197.248.54.114:8080,NO USO,NUEVO
8585,197.254.108.134:49014,NO USO,NUEVO
8586,197.254.4.130:34316,NO USO,NUEVO
8587,197.255.152.20:56045,NO USO,NUEVO
8588,197.255.152.43:59270,NO USO,NUEVO
8589,197.255.252.254:8080,NO USO,NUEVO
8590,197.255.254.133:47233,NO USO,NUEVO
8591,197.44.36.102:8080,NO USO,NUEVO
8592,197.44.61.229:8080,NO USO,NUEVO
8593,197.50.170.93:8080,NO USO,NUEVO
8594,197.50.211.246:8080,NO USO,NUEVO
8595,197.51.45.115:80,NO USO,NUEVO
8596,197.51.45.115:8080,NO USO,NUEVO
8597,197.81.211.5:8080,NO USO,NUEVO
8598,197.89.31.113:8080,NO USO,NUEVO
8599,198.11.178.14:8080,NO USO,NUEVO
8600,198.183.157.52:80,NO USO,NUEVO
8601,198.211.100.67:80,NO USO,NUEVO
8602,198.27.67.35:3128,NO USO,NUEVO
8603,198.50.172.160:1080,NO USO,NUEVO
8604,198.50.172.161:1080,NO USO,NUEVO
8605,198.50.172.162:1080,NO USO,NUEVO
8606,198.50.172.163:1080,NO USO,NUEVO
8607,198.50.172.164:1080,NO USO,NUEVO
8608,198.50.172.165:1080,NO USO,NUEVO
8609,198.50.172.166:1080,NO USO,NUEVO
8610,198.50.172.167:1080,NO USO,NUEVO
8611,199.168.148.146:10028,NO USO,NUEVO
8612,199.195.251.143:3128,NO USO,NUEVO
8613,2.139.187.123:3128,NO USO,NUEVO
8614,2.179.67.8:8080,NO USO,NUEVO
8615,2.180.36.99:32996,NO USO,NUEVO
8616,2.188.164.58:8080,NO USO,NUEVO
8617,200.0.46.50:37232,NO USO,NUEVO
8618,200.103.211.52:8080,NO USO,NUEVO
8619,200.105.170.52:42886,NO USO,NUEVO
8620,200.105.209.170:443,NO USO,NUEVO
8621,200.115.48.21:30758,NO USO,NUEVO
8622,200.116.198.134:46649,NO USO,NUEVO
8623,200.116.198.156:44661,NO USO,NUEVO
8624,200.122.209.82:8080,NO USO,NUEVO
8625,200.122.211.26:8080,NO USO,NUEVO
8626,200.140.132.18:8080,NO USO,NUEVO
8627,200.141.204.90:8080,NO USO,NUEVO
8628,200.146.212.209:48706,NO USO,NUEVO
8629,200.149.164.234:8080,NO USO,NUEVO
8630,200.149.214.6:56656,NO USO,NUEVO
8631,200.152.78.48:38543,NO USO,NUEVO
8632,200.155.36.185:3128,NO USO,NUEVO
8633,200.155.36.188:3128,NO USO,NUEVO
8634,200.155.39.41:3128,NO USO,NUEVO
8635,200.159.149.26:58160,NO USO,NUEVO
8636,200.16.208.162:8080,NO USO,NUEVO
8637,200.16.208.187:8080,NO USO,NUEVO
8638,200.160.107.199:8080,NO USO,NUEVO
8639,200.167.191.101:3128,NO USO,NUEVO
8640,200.167.191.101:80,NO USO,NUEVO
8641,200.170.197.250:8080,NO USO,NUEVO
8642,200.188.151.212:8080,NO USO,NUEVO
8643,200.195.142.131:51794,NO USO,NUEVO
8644,200.195.28.21:3128,NO USO,NUEVO
8645,200.199.114.226:33932,NO USO,NUEVO
8646,200.216.115.10:8080,NO USO,NUEVO
8647,200.216.184.86:8080,NO USO,NUEVO
8648,200.216.227.141:53281,NO USO,NUEVO
8649,200.217.153.246:8080,NO USO,NUEVO
8650,200.222.31.146:58974,NO USO,NUEVO
8651,200.233.134.85:43172,NO USO,NUEVO
8652,200.243.232.194:3128,NO USO,NUEVO
8653,200.255.122.170:8080,NO USO,NUEVO
8654,200.255.122.174:8080,NO USO,NUEVO
8655,200.29.109.112:44749,NO USO,NUEVO
8656,200.35.43.105:31247,NO USO,NUEVO
8657,200.35.43.89:49364,NO USO,NUEVO
8658,200.35.56.113:50230,NO USO,NUEVO
8659,200.37.231.66:8080,NO USO,NUEVO
8660,200.37.54.10:43063,NO USO,NUEVO
8661,200.41.150.83:54958,NO USO,NUEVO
8662,200.49.54.182:8080,NO USO,NUEVO
8663,200.50.240.120:4444,NO USO,NUEVO
8664,200.50.240.4:4444,NO USO,NUEVO
8665,200.52.200.10:80,NO USO,NUEVO
8666,200.53.220.253:59947,NO USO,NUEVO
8667,200.53.221.25:59227,NO USO,NUEVO
8668,200.54.194.10:53281,NO USO,NUEVO
8669,200.54.247.98:8080,NO USO,NUEVO
8670,200.58.84.165:55946,NO USO,NUEVO
8671,200.6.173.58:52408,NO USO,NUEVO
8672,200.6.180.146:57586,NO USO,NUEVO
8673,200.60.79.11:53281,NO USO,NUEVO
8674,200.63.106.251:61063,NO USO,NUEVO
8675,200.68.13.26:57800,NO USO,NUEVO
8676,200.69.66.42:9991,NO USO,NUEVO
8677,200.69.70.238:8080,NO USO,NUEVO
8678,200.69.77.108:9991,NO USO,NUEVO
8679,200.69.81.156:59189,NO USO,NUEVO
8680,200.69.81.198:58593,NO USO,NUEVO
8681,200.69.83.52:9991,NO USO,NUEVO
8682,200.69.95.116:9991,NO USO,NUEVO
8683,200.70.46.238:3128,NO USO,NUEVO
8684,200.74.242.21:80,NO USO,NUEVO
8685,200.80.22.47:8080,NO USO,NUEVO
8686,200.81.169.242:38138,NO USO,NUEVO
8687,200.85.39.138:46219,NO USO,NUEVO
8688,200.87.75.174:8080,NO USO,NUEVO
8689,200.97.7.90:8080,NO USO,NUEVO
8690,201.12.21.57:8080,NO USO,NUEVO
8691,201.131.224.21:56200,NO USO,NUEVO
8692,201.140.113.90:37193,NO USO,NUEVO
8693,201.148.127.58:31280,NO USO,NUEVO
8694,201.148.224.114:8080,NO USO,NUEVO
8695,201.150.151.245:8080,NO USO,NUEVO
8696,201.150.151.246:8080,NO USO,NUEVO
8697,201.151.79.30:8080,NO USO,NUEVO
8698,201.158.63.174:55287,NO USO,NUEVO
8699,201.16.151.65:44610,NO USO,NUEVO
8700,201.182.120.230:8080,NO USO,NUEVO
8701,201.184.130.194:51406,NO USO,NUEVO
8702,201.184.151.58:45718,NO USO,NUEVO
8703,201.184.233.179:8080,NO USO,NUEVO
8704,201.190.190.250:80,NO USO,NUEVO
8705,201.20.106.186:8080,NO USO,NUEVO
8706,201.20.108.251:20183,NO USO,NUEVO
8707,201.20.77.237:8080,NO USO,NUEVO
8708,201.20.89.126:8080,NO USO,NUEVO
8709,201.202.246.162:53281,NO USO,NUEVO
8710,201.204.46.10:39371,NO USO,NUEVO
8711,201.216.163.206:50892,NO USO,NUEVO
8712,201.217.245.108:8080,NO USO,NUEVO
8713,201.217.28.240:53473,NO USO,NUEVO
8714,201.217.55.101:80,NO USO,NUEVO
8715,201.218.216.244:39208,NO USO,NUEVO
8716,201.219.213.228:8080,NO USO,NUEVO
8717,201.222.28.65:63141,NO USO,NUEVO
8718,201.222.55.34:54397,NO USO,NUEVO
8719,201.233.12.210:808,NO USO,NUEVO
8720,201.234.227.18:35453,NO USO,NUEVO
8721,201.234.253.24:58468,NO USO,NUEVO
8722,201.236.248.216:52006,NO USO,NUEVO
8723,201.249.61.60:8080,NO USO,NUEVO
8724,201.251.111.50:36277,NO USO,NUEVO
8725,201.47.91.245:8080,NO USO,NUEVO
8726,201.48.194.210:80,NO USO,NUEVO
8727,201.49.37.133:80,NO USO,NUEVO
8728,201.59.200.246:80,NO USO,NUEVO
8729,201.59.214.82:8080,NO USO,NUEVO
8730,201.62.56.49:58269,NO USO,NUEVO
8731,201.63.188.170:20183,NO USO,NUEVO
8732,201.67.41.204:8080,NO USO,NUEVO
8733,201.67.77.216:57168,NO USO,NUEVO
8734,201.71.186.6:8081,NO USO,NUEVO
8735,201.72.106.100:31181,NO USO,NUEVO
8736,201.72.106.101:31181,NO USO,NUEVO
8737,201.72.106.98:31181,NO USO,NUEVO
8738,201.72.106.99:31181,NO USO,NUEVO
8739,201.86.99.130:39900,NO USO,NUEVO
8740,201.87.243.22:8080,NO USO,NUEVO
8741,201.90.36.194:3128,NO USO,NUEVO
8742,202.0.107.126:8080,NO USO,NUEVO
8743,202.0.107.254:8080,NO USO,NUEVO
8744,202.104.101.27:1080,NO USO,NUEVO
8745,202.112.237.102:3128,NO USO,NUEVO
8746,202.124.37.94:43422,NO USO,NUEVO
8747,202.124.42.147:8080,NO USO,NUEVO
8748,202.125.141.67:8080,NO USO,NUEVO
8749,202.126.202.46:3128,NO USO,NUEVO
8750,202.128.22.65:53549,NO USO,NUEVO
8751,202.131.229.10:8080,NO USO,NUEVO
8752,202.131.241.10:46804,NO USO,NUEVO
8753,202.131.249.178:8080,NO USO,NUEVO
8754,202.131.85.22:43668,NO USO,NUEVO
8755,202.134.180.50:8080,NO USO,NUEVO
8756,202.136.88.58:37155,NO USO,NUEVO
8757,202.137.25.8:8080,NO USO,NUEVO
8758,202.138.127.66:80,NO USO,NUEVO
8759,202.138.243.8:8080,NO USO,NUEVO
8760,202.138.248.171:53281,NO USO,NUEVO
8761,202.138.248.73:8080,NO USO,NUEVO
8762,202.138.254.218:8080,NO USO,NUEVO
8763,202.139.192.43:8080,NO USO,NUEVO
8764,202.140.61.86:8080,NO USO,NUEVO
8765,202.142.158.114:8080,NO USO,NUEVO
8766,202.142.185.150:53281,NO USO,NUEVO
8767,202.146.225.118:58216,NO USO,NUEVO
8768,202.147.194.146:8080,NO USO,NUEVO
8769,202.148.2.254:8000,NO USO,NUEVO
8770,202.148.20.178:8080,NO USO,NUEVO
8771,202.148.29.196:8081,NO USO,NUEVO
8772,202.152.28.102:8080,NO USO,NUEVO
8773,202.152.38.74:52740,NO USO,NUEVO
8774,202.152.40.28:8080,NO USO,NUEVO
8775,202.152.55.66:80,NO USO,NUEVO
8776,202.152.55.66:8080,NO USO,NUEVO
8777,202.153.226.10:53281,NO USO,NUEVO
8778,202.158.11.170:80,NO USO,NUEVO
8779,202.158.17.149:30204,NO USO,NUEVO
8780,202.158.49.142:56687,NO USO,NUEVO
8781,202.159.10.226:8080,NO USO,NUEVO
8782,202.159.7.115:80,NO USO,NUEVO
8783,202.162.203.165:57019,NO USO,NUEVO
8784,202.162.214.243:8080,NO USO,NUEVO
8785,202.162.216.162:8888,NO USO,NUEVO
8786,202.162.222.154:55785,NO USO,NUEVO
8787,202.165.207.36:3128,NO USO,NUEVO
8788,202.165.47.26:8080,NO USO,NUEVO
8789,202.166.196.28:50153,NO USO,NUEVO
8790,202.166.202.84:8080,NO USO,NUEVO
8791,202.166.210.85:43434,NO USO,NUEVO
8792,202.166.216.249:23500,NO USO,NUEVO
8793,202.169.226.229:8080,NO USO,NUEVO
8794,202.169.226.230:8080,NO USO,NUEVO
8795,202.169.226.232:8080,NO USO,NUEVO
8796,202.169.239.66:8080,NO USO,NUEVO
8797,202.169.252.241:8080,NO USO,NUEVO
8798,202.169.35.2:443,NO USO,NUEVO
8799,202.175.61.162:8080,NO USO,NUEVO
8800,202.178.123.102:8080,NO USO,NUEVO
8801,202.179.7.158:23500,NO USO,NUEVO
8802,202.182.52.130:80,NO USO,NUEVO
8803,202.191.126.58:23500,NO USO,NUEVO
8804,202.21.115.94:54023,NO USO,NUEVO
8805,202.21.116.194:8080,NO USO,NUEVO
8806,202.21.124.226:41258,NO USO,NUEVO
8807,202.28.17.5:8080,NO USO,NUEVO
8808,202.29.20.151:43083,NO USO,NUEVO
8809,202.29.210.166:36921,NO USO,NUEVO
8810,202.3.72.177:48453,NO USO,NUEVO
8811,202.3.72.50:56242,NO USO,NUEVO
8812,202.4.186.102:80,NO USO,NUEVO
8813,202.43.166.202:80,NO USO,NUEVO
8814,202.43.166.203:8080,NO USO,NUEVO
8815,202.5.42.198:8080,NO USO,NUEVO
8816,202.5.49.132:8080,NO USO,NUEVO
8817,202.5.56.44:63141,NO USO,NUEVO
8818,202.51.117.97:8080,NO USO,NUEVO
8819,202.51.122.126:8080,NO USO,NUEVO
8820,202.51.124.122:8080,NO USO,NUEVO
8821,202.51.126.10:53281,NO USO,NUEVO
8822,202.51.229.66:55137,NO USO,NUEVO
8823,202.52.12.219:34337,NO USO,NUEVO
8824,202.52.12.222:34337,NO USO,NUEVO
8825,202.52.234.198:80,NO USO,NUEVO
8826,202.53.254.34:3128,NO USO,NUEVO
8827,202.56.186.146:8080,NO USO,NUEVO
8828,202.57.33.30:8080,NO USO,NUEVO
8829,202.57.39.134:36114,NO USO,NUEVO
8830,202.57.42.250:8080,NO USO,NUEVO
8831,202.57.43.26:61231,NO USO,NUEVO
8832,202.57.47.122:60518,NO USO,NUEVO
8833,202.57.55.194:61811,NO USO,NUEVO
8834,202.57.55.242:45286,NO USO,NUEVO
8835,202.57.62.162:57256,NO USO,NUEVO
8836,202.57.62.170:32375,NO USO,NUEVO
8837,202.58.108.66:8080,NO USO,NUEVO
8838,202.60.225.33:50413,NO USO,NUEVO
8839,202.60.227.209:50413,NO USO,NUEVO
8840,202.61.49.52:36493,NO USO,NUEVO
8841,202.61.55.62:3128,NO USO,NUEVO
8842,202.62.11.194:80,NO USO,NUEVO
8843,202.62.11.194:8080,NO USO,NUEVO
8844,202.62.47.200:23500,NO USO,NUEVO
8845,202.62.47.244:8080,NO USO,NUEVO
